,min,max,mean,med,std,label
76,-317.46672626603527,-262.94087260175974,-281.97534714839765,-270.01877376299547,22.18886330029233,
77,-727.897762810403,227.72748138682638,-105.25581094317884,100.12345951293105,388.3435309697937,
78,-364.72686924676026,-350.4016041725631,-359.7992140889626,-362.211887063252,5.779053766868023,
79,-239.54096511923285,-225.36574099517492,-234.61422153668457,-237.7053867736675,5.779985731993833,
80,-167.84234389292737,-136.2131592331265,-147.25594432292274,-140.56595846506983,12.83874110379877,
81,-496.4085532947967,161.07705040871144,-68.03071990245388,74.09071732862901,267.2742644188344,
82,-260.60401535140807,-236.60330712735652,-244.98719207849092,-239.91746454817041,9.738308246884877,
83,-235.45962371106086,-127.65442678627832,-165.23288816866463,-141.94195951256063,43.81914074782917,
84,-218.3152968050475,-92.93545364140073,-136.641190449778,-109.65486704769627,50.95074511781651,
85,-567.9437633946957,175.2910517371294,-83.72825862930586,76.75479822985713,302.1092263565389,
86,-297.8362215846237,-282.25299898808623,-292.44450284470037,-295.82256080121124,6.346833925003716,
87,-243.57438478480265,-156.54339529862312,-186.88355087949657,-168.09423046811386,35.37363900651428,
88,-284.8683994834809,-239.15307461859362,-255.09211986069363,-245.23341258091764,18.58136473648289,
89,-251.71444736288686,-134.4107820642734,-175.2940694124236,-150.16466712096658,47.65798228580749,
90,-235.59258892616313,-99.136660296922,-146.69838911458996,-117.13267142836237,55.475398302280134,
91,-264.4165535206996,-51.241634636700894,-125.5300983372863,-79.4372910698732,86.65897390551206,
92,-251.64810183559467,-86.35846734903409,-143.97497816425403,-108.17899707329752,67.1941476828944,
93,-557.0321214159701,141.1388493121542,-102.14791559916654,48.6678267091568,283.801354492395,
94,-301.10693006334577,-270.9807067634523,-281.5034245952811,-275.39017159535535,12.199219593065513,
95,-229.27406838907356,-185.14331209994276,-200.53541808500864,-191.10479354374615,17.92386082923034,
96,-239.21628382082378,-88.03720942212675,-140.74285797037365,-108.26864660431798,61.42856679111545,
97,-685.5396685033127,242.2831831949573,-81.0696051455252,120.29852537072748,377.24964221874615,
98,-354.5998840046941,-306.55405339982593,-337.880775044227,-348.25691198847005,19.53422827319106,
