,min,max,mean,med,std,label
33,-390.54016620355134,22.302495667089573,-121.616369470335,-33.76621777594196,167.65831429433987,
34,-526.112584115234,-40.64861477242473,-209.84514324477698,-104.03328921635709,197.42826714855767,
35,-331.11831058105645,-217.3439973060841,-291.47810710029114,-316.3356864156207,46.28057171225453,
36,-186.26194806363998,-138.6676245647891,-155.25193680317122,-145.1028007996892,19.332365200802872,
37,-209.92070583330545,-63.09795180323229,-114.28525712042588,-82.7178602095312,59.66191323745765,
38,-559.9895490396389,160.57825234166634,-90.51092474821333,63.94236383844799,292.77452202494175,
39,-437.10590681684954,-179.34051647748777,-269.16389618186554,-212.42339797491266,104.8911926208848,
40,-265.29414765497364,-218.66741348407828,-249.06122364316238,-259.3122704044064,18.988547817370858,
41,-221.4720104896648,-110.02786153329198,-148.8773238370299,-125.06080255650956,45.27139229621544,
42,-220.10528758667056,-76.75563742125665,-126.71850041199838,-95.74286093987375,58.268206288207715,
43,-614.6387208396266,194.86224502750602,-87.25080488071352,87.0263263435609,328.98764996934494,
44,-319.25297262027544,-137.98956964265977,-201.17822828274228,-162.03558984336115,73.67332818151908,
45,-296.5000518681562,-127.54952558667165,-186.4439596388114,-149.98374729633787,68.66738131142284,
46,-388.9156983253823,-36.300608182895054,-159.19537116290897,-83.45493417236395,143.28326496065532,
47,-344.59552411225155,-146.596730344724,-215.64236937016997,-172.6870687275374,80.49122000159596,
48,-305.8606207751052,-150.07619349461348,-204.3568122033022,-170.69207958719107,63.32585057446334,
49,-322.80837820667176,-116.14434047843655,-188.20955449472427,-143.8740513348502,83.961060988778,
50,-362.10324319413905,-79.89233901209302,-178.2347355884429,-116.78972147693544,114.76748901090906,
51,-311.06578785094763,-139.48272884136782,-199.29877406933343,-162.02137431400712,69.76412834455671,
52,-312.76368704148956,-115.63771093640364,-184.35434272779798,-142.06409868305997,80.09122678631192,
53,-359.45622571114507,-65.94481549377178,-168.24580249042447,-104.2590840037277,119.37004409301254,
54,-307.6205124630095,-137.5960654959257,-196.8767368893021,-160.10454350497287,69.11085746999933,
55,-295.5483229605646,-121.33439562396487,-182.07795170720942,-144.52092017758972,70.80076544534303,
56,-294.6724315786038,-101.91346922300849,-169.09634648198463,-127.53051265767272,78.34311190831609,
57,-473.6599341915501,35.10375723154957,-142.18133864587267,-32.53646194065676,206.77994241102834,
58,-366.16770120733855,-181.00138057093838,-245.5623679949589,-205.3918567542055,75.27728261591291,
59,-310.5647254911115,-169.365436371685,-218.5918713488081,-188.1469128203517,57.38385708485606,
60,-296.3799305007645,-124.36141457208011,-184.2978737329245,-147.05619961259723,69.9310133254878,
61,-283.9003572894296,-112.18856972878126,-172.0541193831626,-135.03700937418068,69.78294332293054,
62,-278.72783012397065,-102.3796866474413,-163.85575259412127,-125.68165922241924,71.68787965732349,
63,-283.7683898721921,-92.36429100232617,-159.07569938941734,-117.79754020937708,77.79238152748714,
64,-471.5785275522584,22.852833253983086,-149.45151753596062,-42.52714212510195,200.9875403232741,
65,-356.088259510042,-172.75932639529628,-236.66737395629178,-197.1253268733815,74.513042916177,
66,-295.7984820183282,-78.65714019702435,-154.34224128484524,-107.4648672057964,88.25888505143358,
67,-286.8515918742946,-91.82279985274906,-159.82949479295684,-117.69575374260017,79.26990903954272,
68,-334.9947014212408,-65.56959570416237,-159.51833992684914,-101.7626257048807,109.45771487657966,
69,-445.3417743236316,-37.57867484426336,-179.66304919093875,-90.92451076056521,165.821328966573,
70,-358.90530629473375,-161.3269238890381,-230.20319961577312,-187.4805034988529,80.31318301638538,
71,-308.207849966892,-149.25095573137776,-204.65021590165642,-170.30228250400154,64.61279653923822,
72,-281.2062399513993,-120.91779790663132,-176.80172132875893,-142.19089738295747,65.1495083082749,
73,-279.4817484570315,-101.3667174120447,-163.46026159995256,-124.95880768182651,72.3988632401299,
74,-300.0871168683908,-88.5927742364342,-162.32036123002524,-116.95849197323575,85.92812610500177,
75,-483.0979725785377,8.35128266381572,-162.9088532376019,-56.39324902774936,199.80087288465262,
76,-352.9490961207903,-178.31701646278736,-239.20579313720424,-201.43605570389082,70.9869526782567,
77,-286.52363726740265,-134.46841945762614,-187.4591555801714,-154.65446326475313,61.801431374377046,
78,-408.42926712333394,-3.5035109384802254,-144.6492200509601,-56.802900111240554,164.6344889521327,
79,-313.911161414669,-163.47139665088255,-215.90408867717687,-183.48118813873157,61.14088119866646,
80,-280.14401389615654,-123.8474225329339,-178.3177846510033,-144.5955292116744,63.528011106139864,
81,-394.9569875971727,-26.33909020078485,-154.8101882029001,-75.7189516263873,149.7756202744413,
82,-324.92336266947274,-160.34032027479424,-217.7301387240709,-181.89344532930232,66.92171651927487,
83,-297.40885565464765,-146.66308220032383,-199.23032555900954,-166.71663665791093,61.2628705041037,
84,-304.8901747134219,-106.13466292532111,-175.4285021074319,-132.92607648051214,80.73929738934778,
85,-356.1326364985009,-84.88387069339676,-179.43389818626775,-120.35232080947712,110.30254285728603,
86,-294.17521505003333,-142.0759535808316,-195.10685478872242,-162.15769563234505,61.83242546821015,
87,-291.6437514654682,-109.88080377802241,-173.24183374628896,-134.1788826714558,73.85795785623047,
88,-299.5670664992394,-92.74083776268556,-164.85110852350138,-120.32745510189498,84.04745688259858,
89,-441.16599296630824,-9.265769431036109,-159.79914212819892,-65.73234020224821,175.6383292466757,
90,-360.1770409679024,-161.99438699459682,-231.08441985499798,-188.21969253244228,80.55769274893605,
91,-328.6201990659458,-132.78541436949257,-201.07362375792408,-158.90732261280576,79.58467530718849,
92,-318.28107643491114,-117.33135838196603,-187.38080127130715,-143.88130266608158,81.68942050467066,
93,-301.13417467040017,-105.2531611617024,-173.54340348324908,-131.18582172884015,79.62351118150607,
94,-291.3085619408952,-120.71723121538557,-180.18242767107094,-143.51639952331385,69.31743613275539,
95,-484.0981401370094,29.35324117347706,-149.60186978860253,-38.675567652472516,208.70611924712045,
96,-377.6879285447377,-172.58643152492448,-244.06329628580616,-199.74318666666935,83.37088732507547,
97,-320.92161696551216,-165.46450613167553,-219.65071657299856,-186.21114985006267,63.17137894644935,
98,-341.84007367290627,-83.6964277652086,-173.68537215207775,-117.78375467738275,104.94571650964534,
99,-399.2783611072889,-183.17534237760907,-258.527077079763,-211.65867600355978,87.8529833724053,
100,-334.9185140396879,-177.36795085461867,-232.2884166801239,-198.3121122112992,64.0344570965329,
101,-297.61849078702016,-147.60922386992763,-199.89973894248578,-167.64460374639643,60.95846810387997,
102,-285.94157373657856,-115.1163153453244,-174.67549908750703,-137.92488492763096,69.41584995835959,
103,-276.89043723253667,-99.5322685703226,-161.3593039913129,-122.99892108021085,72.09472374511283,
104,-278.153278422926,-87.79290288753154,-154.14509311414622,-113.17722618228724,77.36002675161777,
105,-501.06031228783996,44.966577407804884,-145.35290340301415,-26.982047014172302,221.9876253387392,
106,-387.8501639161043,-183.4301148600537,-254.65967769323984,-210.50251515476322,83.0943293471065,
107,-313.5887511608231,-175.0070915213493,-223.3172467576042,-193.4701087451297,56.31964168820813,
108,-295.81572269688985,-116.89880942624569,-179.2862967639251,-140.66412836003263,72.72059244593598,
109,-457.6011339426595,14.766986804492554,-149.8518848192834,-47.78233861521472,192.0149936190963,
