,min,max,mean,med,std,label
68,-485.3688418775421,80.62878354969331,-116.60185718667667,5.363102366251717,230.0420258484331,
69,-395.6930301857466,-144.97934742968675,-232.36680899925943,-177.66585129295805,101.96864076282478,
70,-291.1943279042948,-185.42718202288484,-222.29849110187214,-199.47365298907994,42.988098830779414,
71,-288.041169544491,-123.2340509834398,-180.716607519448,-145.63928055372645,66.92683303935428,
72,-424.69626318162483,-29.494505939972232,-167.22529919395024,-81.33100474783892,160.69515086548662,
73,-304.9137308923459,-171.07272570169096,-217.73871222750336,-189.16707412773303,54.36781293198721,
74,-250.66806229272962,-138.3286948470168,-177.49972459134403,-153.38261770317175,45.64613561663019,
75,-430.9373958967187,22.959796509535355,-135.22826113568337,-37.70063340914779,184.44603273016813,
76,-305.1234454023663,-185.84662074604051,-227.44141068251463,-201.26764981358457,48.521723733118776,
77,-254.93307947199582,-245.97361933905628,-249.13177815396804,-247.43606502073732,3.7088090963331015,
78,-203.3732160963454,-148.53682454630086,-167.65555498040098,-155.8157317132492,22.28795607178844,
79,-489.3494593159959,117.34519723101947,-94.06229820890252,36.62265284857133,246.57803196933955,
80,-275.10790554685803,-230.7897296039336,-246.2546551261814,-236.60231477364593,18.056917747996675,
81,-234.31098088242408,-143.91176862691609,-175.45722455659848,-156.323811240517,36.69658709781759,
82,-367.92642171782904,-13.37407090773936,-136.9414995514158,-59.10863834097623,144.25213471748327,
83,-244.34961597275094,-152.08695361478757,-184.26183648680856,-164.36610451433742,37.498306428854605,
84,-224.48315765052385,-101.72746756637345,-144.52928052931372,-118.19735742286184,49.87454027281921,
85,-479.90953147570883,80.9169039221244,-114.55575176195649,7.273462535483205,228.03387729626021,
86,-273.12804270214815,-229.51441256291227,-244.72497999517057,-235.39284939100497,17.716211621868624,
87,-232.1517799322542,-134.81256642988754,-168.73165562583526,-147.80532274375088,39.55619411632329,
88,-261.18600353252606,-95.91736870253392,-153.53155356974145,-117.82703030701282,67.17627736342035,
89,-554.8616182422282,107.23469004645308,-123.48830583112718,19.14013897321199,269.09220076173,
90,-401.0118008341741,-202.36462743069515,-271.6239310495856,-227.940113618468,80.82574717469868,
91,-276.5792884281842,-209.59649257905008,-232.9450664990936,-218.5470994315259,27.22073964258524,
92,-502.706849852851,51.17451945473458,-141.82360425683038,-22.643644386942423,225.1008255677417,
93,-276.56853644836224,-252.1184868392531,-260.6711206187486,-255.3599043247505,9.933873257189365,
94,-238.72508604327078,-153.22280741096273,-183.04666149640414,-164.69540920822658,34.73695885059797,
95,-376.36580669342135,-32.7465350156002,-152.53825929339172,-79.34157422500813,139.55262165969702,
96,-338.0170011973412,-146.91141094235368,-213.5463475750663,-171.4609901370201,77.78810470160496,
97,-273.31796947717766,-157.39829421393392,-197.79852431040445,-172.81619174667378,47.11280048562751,
98,-462.737690453443,11.235364938872651,-153.93118990246114,-52.6798299818565,192.5392849823018,
99,-333.7095603933127,-282.45286465673564,-300.35774701168486,-289.3867510603933,20.931155649967554,
100,-277.0043051636337,-172.1552618720271,-208.71751152258886,-186.14487069849957,42.60929203374717,
101,-342.4758930943956,-77.79292652340685,-170.08980544598893,-113.65258112948345,107.49701204998678,
102,-236.5618727807123,-207.48719943478608,-217.67439457752113,-211.5015992015218,11.862622235449015,
103,-269.01362383310027,-100.58764395171275,-159.31783050771182,-123.2559119590864,68.42162231038124,
104,-222.3917822387226,-129.31561168107356,-161.7567681644059,-141.7272190450172,37.823057873556984,
105,-465.1393383598862,50.45302413355735,-129.27537064722495,-19.371138476252774,209.41018777369896,
106,-523.0055841771677,-88.23321792923616,-239.75010881766949,-144.78412949865907,176.83827855897624,
107,-293.1630215739971,-272.643756626017,-279.8067324267048,-275.733973847395,8.303269069930202,
108,-518.0575965653234,40.874890778292546,-153.8874478253834,-33.45466868104197,227.1711374616723,
109,-295.3686006413137,-249.35069471176553,-279.3254884462742,-289.375256254334,18.760637700231563,
