,min,max,mean,med,std,label
0,-0.8218759752959769,-0.21599976243135788,-0.4271990553361304,-0.296509039767287,0.246249028453932,
1,-0.8335580605002897,-0.2462861477279187,-0.4509749832736425,-0.32422301469326953,0.23869666713954546,
2,-0.7882005881524672,-0.269978238755343,-0.45060928670106865,-0.33851097606812935,0.21065807817356735,
3,-0.7582406187426309,-0.2757330359092175,-0.4439885328005866,-0.3395142296770808,0.19613806328745997,
4,-0.7895005182249849,-0.26957582375059164,-0.4508251627642134,-0.33882890478754646,0.21129096643559403,
5,-0.7710134783087498,-0.2687413208176403,-0.4438087590923335,-0.3355131571147777,0.2041383172182234,
6,-0.8360596356143926,-0.2232974491037495,-0.43689541639151314,-0.3046850224423337,0.24905184045648515,
7,-0.8645942849637421,-0.24019560158850112,-0.4578717808250173,-0.32275971133610426,0.253813730452892,
8,-0.9529663392858934,-0.2737600851762741,-0.5105357536872143,-0.36428043318218706,0.2760192958027904,
9,-1.0179984951619756,-0.25774556707175733,-0.5227134295195333,-0.3585558820211493,0.30901210835476606,
10,-1.0321098382621332,-0.3156293228485825,-0.5653882325587593,-0.4108833200797746,0.2911934040182739,
11,-1.2540899833054522,-0.45677642560512344,-0.7347112269184797,-0.5626635220126789,0.32405337937253126,
12,-1.2661733735289769,-0.4073375019339903,-0.7067085854098635,-0.5212644449473959,0.3490783241920645,
13,-1.2231683823530095,-0.4099106511844313,-0.6933844713359862,-0.5175806442147639,0.3305767377310723,
14,-1.2813953984218032,-0.36090800500093345,-0.6817533741585585,-0.48291622354607344,0.37414545736006427,
15,-1.2487896472950193,-0.38355953246805063,-0.6851418270657137,-0.49800377752045916,0.3517184078332507,
16,-1.2982063822607208,-0.3672412950113578,-0.691745417683169,-0.4906086737176789,0.37840693019506194,
17,-1.2883237444350557,-0.398055264416402,-0.7083927933711083,-0.5163627136456007,0.36183042502081403,
18,-1.2375475631131656,-0.44297941012981323,-0.7199190225520555,-0.5486931753196148,0.32292861015074636,
19,-1.2453187532590884,-0.4006284136668423,-0.6950686792972307,-0.5126789129129685,0.34332879885243067,
20,-1.2238566613120545,-0.4144243803328561,-0.6965610061095086,-0.5219418527194938,0.3289851435117206,
21,-1.1658504874603772,-0.39420574951231574,-0.6631725828623418,-0.4963205170574876,0.3136669060376276,
22,-0.98099280373135,-0.4344149532847097,-0.6249140631340389,-0.5062801516062624,0.22222644777849296,
23,-0.7913419170355961,-0.46198713645341993,-0.5768981613419244,-0.5058564119968914,0.13385250407138732,
24,-0.45001538629001986,-0.4455723343879322,-0.4472007964185024,-0.44665465127242887,0.0018538471836449335,
25,-0.36918396054068203,-0.2025915273406098,-0.31115598135086653,-0.3478730880060408,0.06778952630480327,
26,-0.17466356775748626,-0.08474833300391241,-0.14332312697252567,-0.1626162103239368,0.03654440319182568,
27,-0.14237636012682467,-0.02392779373101122,-0.06519523782637592,-0.039673952980808766,0.04814098833342036,
28,-0.34139823747829123,0.041808161661812226,-0.09181431311981793,-0.010086849042929882,0.15564291120466517,
29,-0.540384236589941,0.050811214511436956,-0.1551723180770585,-0.027312989666614697,0.24032073385228744,
30,-0.865034029735342,0.027996686620631008,-0.28331302452651835,-0.09117627607448492,0.36291753710719404,
31,-1.0236561723795536,-0.10928635379752293,-0.4279535955705193,-0.23012685375511865,0.37169045403892664,
32,-1.1839291301836066,-0.21173871602465363,-0.5506294961350875,-0.3410210635807074,0.39512773203736323,
33,-0.7810503069560799,-0.2330842670477288,-0.4240753613966578,-0.3054425590340088,0.22276479505075972,
34,-0.8100693549385908,-0.2299793533327523,-0.43215629768403707,-0.3069769723242292,0.23577631729259288,
35,-0.8457098270329927,-0.22366729187952697,-0.4405018051791394,-0.3063210763780613,0.2528199142206745,
36,-0.8771089946896292,-0.2407715973538961,-0.46261159088076653,-0.3248954017640576,0.2586684361299016,
37,-0.953678836303113,-0.27125460440898885,-0.5091536112837128,-0.36223697338887506,0.27732329872775774,
38,-0.9909175742978338,-0.2739345932740093,-0.523888087769304,-0.3687322477878017,0.29144939954870724,
39,-1.0512726188284272,-0.2742108225900012,-0.5450664483605602,-0.3771447000903511,0.3158634965027305,
40,-1.0796967344542654,-0.30594559766333407,-0.5756849645463443,-0.40829771295564055,0.3145209537416572,
41,-1.0933779484356108,-0.35174791343476364,-0.6102636490480471,-0.45012717951928094,0.30143939994938274,
42,-1.1148400403826444,-0.33795194676874996,-0.608771322235769,-0.44086423971275546,0.31578308751687156,
43,-1.1112533372383728,-0.3574985605208904,-0.6202407114303038,-0.45748620697736164,0.30636756452621194,
