min,max,mean,med,std,label
-702.7249837183203,195.86241133845496,-117.33536398617257,77.91612496375345,365.37422313086785,N
-376.58534916683067,-330.675307843388,-360.60471764798297,-370.5877156628886,18.67516284505584,AF
-239.86847114923438,-207.7998307413588,-218.99208883865325,-212.22743464678047,13.017577525734096,AF
-273.7241620668188,-92.37134769151513,-155.63563752902812,-116.99137383981942,73.64880857858566,AF
-667.2718507556398,123.62528453517795,-152.0053961958005,20.10801411059121,321.61544776937836,N
-397.3580910453176,-257.8546294404913,-348.7775178352475,-379.06799040498834,56.73001972510822,AF
-319.12151415308887,-79.10120062429186,-162.71424015448906,-110.52098801117587,97.61196624955149,AF
-214.0800962945879,-127.49193296033462,-157.68178132491698,-139.45856238336458,35.14751919322863,AF
-193.6790534129322,-93.06380061120217,-128.132809413278,-106.47948034872849,40.88752523853839,AF
-660.5008481690237,257.9775107420082,-62.09260240893581,135.84924992103424,373.3033142798816,N
-333.4171911258248,-326.7381557435809,-331.1332265848718,-332.24245654166765,2.701696649028499,AF
-483.22398825249513,75.68037491028451,-119.10939723487066,0.0035878880844695256,227.00127034090028,AF
-449.86587090123186,-135.64623868681247,-245.1552169205455,-176.12253729737418,127.84942775475893,AF
-267.81721498698107,-230.86808329661858,-243.761395193968,-236.04450598118308,14.991084615767068,AF
-216.4415279070285,-147.2993465686576,-171.40395722854956,-156.49873128120242,28.098623520545136,AF
-545.1695806987975,159.20268057049032,-86.25716450420035,66.29314792156885,286.36493092344307,N
-287.09866341599394,-252.73428817001442,-275.15043414745844,-282.7321038961031,13.993735200561405,AF
-404.9971757916163,-20.78155949797729,-154.63228476913588,-72.05145683729916,156.13873443022553,AF
-229.98554300143317,-190.7143839496061,-204.40729579785526,-196.40732681430057,15.914278705173073,AF
-215.24542183149242,-110.90210474568924,-147.28514536476925,-124.77238276433941,42.40667137700614,AF
-540.6680880071663,108.80511876376585,-117.50848243578136,21.345959888029107,263.84406643848916,AF
-386.7609201609757,-206.3602449456319,-269.24263927548384,-229.59530075077174,73.45540937259892,AF
-246.15423006294685,-85.69131266809201,-141.62304658266447,-107.06482485244244,65.21135000413682,AF
-393.4449602556029,-16.359858350134346,-147.8690789367161,-67.62291280998532,153.1290779346877,AF
-621.1546519479501,-7.959995147570098,-221.65025085153545,-88.08174831113779,249.3666125749152,AF
-344.9461913057662,-292.3262442293492,-326.6256051256248,-338.1036197885348,21.4485896150767,AF
-217.331375589863,-188.4395276404965,-198.5315348276321,-192.40315569723552,11.72902641901008,AF
-505.8149827027714,72.30526978740411,-129.15417214325683,-5.675085036511705,234.84365294979125,AF
-318.13912887783727,-237.71271990268627,-265.77247783322764,-248.35362562778633,32.7996185427145,AF
-215.9832866140808,-183.7119728285952,-194.97393707001098,-187.90972335779637,13.125630672001744,AF
-442.7072304700538,25.842558851420627,-137.4673613624235,-37.78266590677404,190.2862032182193,AF
-290.7058499682657,-214.34596446601657,-240.99657476603312,-224.51912877373718,31.151254173232193,AF
-241.49898606934738,-149.7181279717628,-181.71653834331227,-161.83833498726125,37.31088358748748,AF
-256.9900406460619,-193.9852301309267,-235.0840099284929,-248.69398101216564,25.62545500405497,AF
-202.50838984578317,-100.7683475882148,-136.2349921687084,-114.23932924731376,41.354846427804105,AF
-237.85974967241265,-60.43228657313821,-122.32165754130415,-84.46295790261613,72.0604457868603,AF
-544.555014304252,95.3889562993256,-127.65004532070778,12.455378743108852,260.3203020141121,AF
-279.1934122462769,-255.87522749341653,-271.05630520974165,-275.9573839740027,9.543581281586569,AF
-197.98112208141114,-149.8726007425136,-166.6455465728877,-156.40120542159568,19.537231381726443,AF
-209.92050466878555,-75.26308122327376,-122.19880792367329,-93.11047153631891,54.73363988753628,AF
-357.4425973702528,-6.688219866079518,-129.01791864848286,-54.53507526463744,142.41880555595534,AF
-503.23663803175316,-40.63967247904775,-201.85480931141464,-100.41334431594571,188.19617113996483,AF
-267.86209600741046,-251.11549892616264,-256.94688194451567,-253.4861995722971,6.794952131247786,AF
-230.32564566927087,-137.03370478222465,-169.5526268916086,-149.5578066779321,37.903590765827744,AF
-536.7125828702217,181.4676075346664,-68.79388340812743,86.67651750588942,291.9738136880155,N
-300.5902701170932,-243.58407407236027,-263.48782916945544,-251.2230415368896,23.157481292521854,AF
-262.4883142076668,-148.01877817798345,-187.92042794385586,-163.31564771942791,46.516299353062585,AF
-276.9800454255933,-90.04400159689142,-155.24337752860868,-115.26248547273899,75.93364114322421,AF
-518.5787306636535,34.73456299478613,-158.10340733951318,-37.901402513768666,224.9786965783302,AF
-312.88669300248176,-239.259054771358,-264.9215689678569,-249.27279966810798,29.902580823952132,AF
-234.063453961755,-175.93149758354596,-196.21057007125395,-183.75921552664641,23.615073472954005,AF
-224.23710987485725,-102.33123417091042,-144.83512065454525,-118.40954967905171,49.559287965990706,AF
