min,max,mean,med,std,label
-332.8287904059595,-277.9015499860046,-313.7232642844494,-325.84172659587966,22.3641543509448,AF
-273.66480510454176,-144.92344923753814,-189.8210982121502,-162.38869037308734,52.28415744182088,AF
-245.92588308315575,-149.68367625262502,-183.2282786325009,-162.52660928255585,39.10512297829355,AF
-248.3072746742816,-94.99253342749157,-148.41960203725822,-115.24114605822392,62.32602755141929,AF
-365.7902694117204,-57.2518731829974,-164.7642985471864,-98.50175819936692,125.37399988153156,AF
-262.5763141959967,-154.6382787494807,-192.25514813061773,-169.17721964577146,43.85031749518739,AF
-470.091867005636,27.277123764138278,-146.0304349923079,-39.51540503988669,202.0738074964221,AF
-261.77290667925087,-256.15326184110734,-258.1376577281218,-257.0024376594245,2.2953039008747558,AF
-253.5630961075136,-125.95163962729488,-170.4325950624205,-142.66018130277297,51.89205657873593,AF
-240.64311321605626,-96.1779898970142,-146.53873185769385,-115.48217253756974,58.704375607239406,AF
-588.9666238754393,97.80011101309765,-141.54951704491353,4.697482753016962,278.9231607207348,N
-428.05334519959257,-248.48451835395417,-311.05777581491986,-271.7261191821732,73.15323689461661,AF
-259.6733887015568,-242.26412550470675,-248.33869761998292,-244.8230894779146,7.0528087396782455,AF
-342.66411155471667,-68.87738939326651,-164.3026759410543,-106.10390562151086,111.18410912700344,AF
-232.9223151953917,-183.85047717664293,-200.96256552129773,-190.6185599139191,19.91521480366933,AF
-448.852856341344,-54.214940603150175,-191.7128232116693,-105.03749388407623,160.5680954119172,AF
-274.32091322157396,-187.9839012480468,-218.07974469142,-199.62374584592743,35.0774933128031,AF
-299.079199906512,-53.74856471178074,-139.25922673420993,-85.79792847377044,99.77701090849388,AF
-253.3940111051355,-103.08872396319744,-155.47444465106736,-123.13618864936159,61.08156694640026,AF
-334.6971422344828,-2.8590283705501878,-118.49176477184756,-46.2362186725988,134.9557829432704,AF
-263.7548556296593,-113.42745796846079,-165.8303136568862,-133.4643128238067,61.091558570752724,AF
-287.85195628669885,-71.40097269261511,-146.85761791713338,-99.47406803152063,88.04756642333851,AF
-256.9927363310263,-111.70048651764056,-162.3606340005221,-131.13527918175672,59.034928264136106,AF
-252.58921339996544,-123.99200562251636,-168.8370262463681,-140.73731710892235,52.29654101382057,AF
-223.5328053075853,-104.11458120265652,-145.75097361069686,-119.79437005543946,48.55598475065716,AF
-182.9019646947444,-102.19893345993546,-130.33859858034666,-113.03605036394907,32.788017371050856,AF
-233.38855417546384,-148.9564675194757,-178.42443185461502,-159.95516951127792,34.37802782482067,AF
-234.16083312041732,-93.58551904150858,-142.57957691385,-112.07554817693443,57.155283787564784,AF
-213.71241527417325,-90.48214203640244,-133.43448305341008,-106.94411292535509,50.07409996651414,AF
-601.0023220551033,164.81179192513844,-102.03148533062723,62.02837584835254,311.1453199316418,N
-333.3558322285764,-291.73183569869883,-306.27961175593987,-297.5721171202432,17.039686208872748,AF
-246.302700357038,-199.6830821158696,-215.9542957677081,-205.9222818981785,18.94293902815934,AF
-230.083615509518,-112.29762819012458,-153.35839864670191,-128.00541475918536,47.86583170995293,AF
-179.12630327051534,-106.10193190640352,-131.55641644715914,-115.6126198030367,29.70111884514911,AF
-173.56941250535138,-68.34256528741273,-105.0170632997741,-82.34581523704091,42.766068806423796,AF
-357.11635544047857,28.957329310413467,-105.72058746269887,-23.639220701895407,156.76785398144273,AF
-510.86292404224054,-57.873215631833894,-215.75331967651334,-116.06005621535594,184.32276810790447,AF
-651.7202141261646,284.0115642487931,-42.08523793205258,160.55884775970566,380.4223307134205,N
-340.77049126982973,-276.4166406650466,-318.37120961727675,-332.36886773924994,26.178007291590873,AF
-220.2126079218121,-175.16825105429817,-190.88730754026244,-180.98426571791077,18.325188418224627,AF
-206.30335047706131,-101.15534758117279,-137.8152106421308,-115.28367132386049,42.71753976920584,AF
-243.67272632882526,-50.154534533007954,-117.59751304025805,-75.74954587410559,78.66330242517823,AF
-643.7280419392404,197.3703482374767,-95.70549460550964,85.11349799289528,341.8078140848229,N
-326.72428251973093,-317.3404649629004,-320.6677261652321,-318.934868556168,3.8912472243608653,AF
-257.19741589461466,-190.49844158528552,-213.75369419088767,-199.3889858724944,27.107048722522798,AF
-216.93291595085608,-126.93074135742107,-158.3195949117037,-138.9500840305017,36.57222664368306,AF
-530.984547042307,107.76962489535484,-114.82029338605055,22.23904973495263,259.5426774109565,AF
-317.4667262660352,-262.94087260175974,-281.97534714839765,-270.01877376299547,22.18886330029233,AF
-727.897762810403,227.7274813868264,-105.25581094317884,100.12345951293103,388.3435309697937,N
-364.72686924676026,-350.4016041725631,-359.79921408896263,-362.21188706325205,5.779053766868023,AF
-239.54096511923282,-225.36574099517486,-234.61422153668457,-237.7053867736675,5.779985731993833,AF
-167.84234389292737,-136.2131592331265,-147.25594432292274,-140.56595846506985,12.83874110379877,AF
-496.40855329479666,161.07705040871144,-68.03071990245388,74.09071732862901,267.27426441883443,AF
-260.60401535140807,-236.60330712735646,-244.98719207849086,-239.9174645481704,9.738308246884877,AF
-235.45962371106086,-127.65442678627831,-165.23288816866463,-141.94195951256063,43.819140747829174,AF
-218.3152968050475,-92.93545364140071,-136.641190449778,-109.65486704769629,50.9507451178165,AF
-567.9437633946958,175.2910517371294,-83.72825862930586,76.75479822985712,302.1092263565389,N
-297.8362215846237,-282.25299898808623,-292.44450284470037,-295.82256080121124,6.346833925003716,AF
-243.57438478480262,-156.54339529862312,-186.88355087949657,-168.0942304681139,35.37363900651428,AF
-284.86839948348086,-239.1530746185936,-255.09211986069363,-245.23341258091762,18.58136473648289,AF
-251.7144473628869,-134.4107820642734,-175.2940694124236,-150.16466712096658,47.65798228580749,AF
-235.59258892616313,-99.136660296922,-146.69838911459,-117.13267142836236,55.475398302280134,AF
-264.41655352069955,-51.241634636700894,-125.5300983372863,-79.4372910698732,86.65897390551207,AF
-251.64810183559467,-86.3584673490341,-143.97497816425403,-108.17899707329752,67.1941476828944,AF
-557.0321214159702,141.13884931215418,-102.14791559916655,48.6678267091568,283.801354492395,N
-301.10693006334577,-270.9807067634523,-281.50342459528116,-275.3901715953553,12.199219593065513,AF
-229.2740683890736,-185.14331209994282,-200.53541808500862,-191.1047935437461,17.92386082923034,AF
-239.21628382082375,-88.03720942212675,-140.74285797037362,-108.268646604318,61.42856679111546,AF
-685.5396685033128,242.2831831949573,-81.0696051455252,120.29852537072748,377.2496422187462,N
-354.59988400469416,-306.55405339982593,-337.880775044227,-348.25691198847005,19.534228273191058,AF
