min,max,mean,med,std,label
-0.4629178941821041,-0.04404900286291796,-0.1900667431585651,-0.09991239522504718,0.17022437729888035,N
-0.668917820028633,0.006359855919272312,-0.2290862653988837,-0.08212187879433852,0.2745686618551163,N
-0.6890188982976139,-0.1679260169182929,-0.3495708233183421,-0.23717642612515225,0.2117902891515281,N
-0.7767387762218798,-0.15370512540232306,-0.3708939092790348,-0.235943174007774,0.2532718031817184,N
-0.8374888090851595,-0.2338753983491632,-0.4443027057990425,-0.31440329491134866,0.2452902441420061,N
-0.931488995503911,-0.2013890958662833,-0.4558577738094723,-0.29803819442139845,0.2967706419824941,N
-1.0014462927148726,-0.2200323373950327,-0.4924236007601503,-0.32395318333713324,0.3175866384900429,N
-1.0236891204362308,-0.2844774462652425,-0.5421793688034421,-0.3822237981276171,0.3004843654247558,N
-1.1026362302231345,-0.30358775268006066,-0.5821242235879864,-0.4097570101505749,0.3247609286039844,N
-1.0438975177499104,-0.3806807333634381,-0.6118341800776057,-0.4689703778570717,0.2695401755197651,N
-0.7423466686753502,-0.5262338149739281,-0.6015499469036214,-0.554272991207107,0.08789251692112615,N
-0.4854771465509024,1.4835484333867417,0.2009686881155703,-0.22150576563239535,0.8000697494908374,PVC
-0.10245309718247522,2.0551087137669493,0.6495070662983597,0.18167363694997968,0.8771372683933684,PVC
0.32664880745691016,2.5237777111643283,1.0925182694265447,0.6186138231618613,0.89301353434945,PVC
0.5917653848007111,2.7007399141492927,1.3268682407139858,0.8707508204669878,0.8572725712525118,PVC
0.8154618131971183,2.7354050178035303,1.4847170733985144,1.0703317382059119,0.7803542344265455,PVC
0.9395629517251364,2.6171594822773288,1.524385331360206,1.1621852008471456,0.6818605713684434,N
0.9627898413008896,2.3909112751601658,1.4605839287524216,1.1516815634478816,0.5805176394173704,N
1.0067694767801254,2.0842992132880123,1.3824291747775397,1.1505968564737945,0.4378890346317618,N
0.984243550902568,1.5357150327863067,1.1764070517083072,1.0555340688500612,0.22433349597188326,N
0.8860735686939263,1.0900654186281156,0.957390412745632,0.9139227565867072,0.08284505845511078,N
0.6225657256785062,0.6675048264890732,0.651819034544918,0.6606203813716147,0.0182020114058018,N
0.002714567432433537,0.12317818596914465,0.08110870551138229,0.10686823352234308,0.04895008351658725,PVC
-0.3531690601085761,0.20284217869595814,0.009105751547292752,0.12980106389467255,0.22605719201015084,PVC
-0.6062369811626976,0.04726215505900522,-0.18056300844601386,-0.04028179329238635,0.26553622515538144,PVC
-0.7235751522798681,-0.06634937946741838,-0.2953611889950782,-0.15337767343804345,0.26714624992434016,N
-0.8452093742002141,-0.13982485316618215,-0.3857276498070815,-0.23396438579171536,0.2866503117345839,N
-0.8987077615457472,-0.20809352884952206,-0.4487871608344895,-0.29962478804510195,0.2807107655816932,N
-0.9961129151840018,-0.2266574076833289,-0.4948712048964237,-0.3288040700208226,0.3127478091007367,N
-1.02428690429361,-0.2812196773065521,-0.5402678039376861,-0.3794534702501825,0.3020536289875748,N
-1.118261405336208,-0.2659534961051953,-0.5630477978418449,-0.3790907576510411,0.3464235999500502,N
-1.1464353944458172,-0.3205157657284193,-0.6084443968831083,-0.42974015788040176,0.3357294108745022,N
-1.2863899386951814,-0.2880459656776578,-0.6360397743769874,-0.42048255853459937,0.4057920490883855,N
-0.9142858924939008,-0.14153740468494636,-0.4108932792087661,-0.2440699269258156,0.3140971868215279,N
-1.1083088754315265,-0.13769503489095725,-0.4760022483278197,-0.2658187767357144,0.3945671470621899,N
-1.2067464182774792,-0.2330262288251909,-0.5724338430382679,-0.3621709274945866,0.3957890492857756,N
-1.3355904792709798,-0.2724900155438201,-0.6430453400672373,-0.4130513570297798,0.43214376417779743,N
-1.4232428108038149,-0.3234581690193752,-0.7068292530649799,-0.4697038494499756,0.4469817205735771,N
-1.4570485800511483,-0.4061416436997914,-0.7724486347807528,-0.5454090826283597,0.4271588329881285,N
-1.3322334393987691,-0.4723446649171165,-0.7720568008556775,-0.5858489206254176,0.3495700641106762,N
-1.0031005162227375,-0.6469895380832835,-0.7712006034726835,-0.6949612291772145,0.14467891022535226,N
-0.6740488753769972,-0.3806651546135656,-0.5717229510372203,-0.6333652606743543,0.11908593201021082,N
-0.2258925421619865,-0.06225754432297336,-0.16886439023752156,-0.20425789972678834,0.0667176454350497,PVC
-0.2325875632783357,0.6417825822973929,0.07225967184784954,-0.11490954044279147,0.3552276064192746,PVC
0.325531532368997,1.0764900642067865,0.587278768956538,0.42477006417912905,0.30527801602790083,N
0.4326007442361745,0.932513118649303,0.6069423666840672,0.4989461382442596,0.2031896400872584,N
0.5296161162061663,0.55012204873785,0.5367215225270503,0.5327769112499099,0.008481193901368159,N
0.223357717757434,0.4626927404540508,0.379414310951524,0.4315452529393885,0.09733211406956116,N
-0.06161111978195684,0.12242016003701299,0.05815829101014058,0.09723438380417893,0.07473898446559217,PVC
-0.40201295565783307,0.15952808576805658,-0.03611795452552427,0.08556135850095489,0.2282875092108808,PVC
-0.6882971796251038,0.0021302029407657057,-0.2385684114830092,-0.09031360891934173,0.2805441899841622,N
-0.7745865120144704,-0.11658605248894632,-0.3458670908214662,-0.20384098400246453,0.2674501273885123,N
-0.8827935762314735,-0.1549242076216608,-0.40865480201775894,-0.2518464288377315,0.295812956100779,N
