min,max,mean,med,std,label
-318.2810764349112,-117.33135838196604,-187.38080127130715,-143.8813026660816,81.68942050467066,AF
-301.1341746704002,-105.25316116170241,-173.54340348324908,-131.18582172884015,79.62351118150606,AF
-291.3085619408952,-120.71723121538557,-180.1824276710709,-143.51639952331385,69.31743613275539,AF
-484.09814013700935,29.35324117347706,-149.60186978860253,-38.67556765247252,208.70611924712043,AF
-377.6879285447377,-172.58643152492448,-244.06329628580616,-199.74318666666932,83.37088732507546,AF
-320.9216169655122,-165.46450613167553,-219.6507165729986,-186.21114985006267,63.17137894644936,AF
-341.84007367290627,-83.6964277652086,-173.68537215207775,-117.78375467738277,104.94571650964535,AF
-399.2783611072889,-183.1753423776091,-258.527077079763,-211.65867600355975,87.8529833724053,AF
-334.91851403968786,-177.36795085461867,-232.2884166801239,-198.31211221129917,64.0344570965329,AF
-297.61849078702016,-147.6092238699276,-199.89973894248573,-167.64460374639646,60.958468103879966,AF
-285.94157373657856,-115.1163153453244,-174.675499087507,-137.92488492763096,69.4158499583596,AF
-276.89043723253667,-99.53226857032259,-161.3593039913129,-122.99892108021083,72.09472374511283,AF
-278.153278422926,-87.79290288753155,-154.14509311414622,-113.17722618228724,77.36002675161777,AF
-501.06031228783996,44.96657740780488,-145.35290340301415,-26.982047014172306,221.9876253387392,AF
-387.8501639161043,-183.43011486005366,-254.65967769323987,-210.5025151547632,83.09432934710651,AF
-313.5887511608231,-175.0070915213493,-223.31724675760418,-193.4701087451297,56.31964168820813,AF
-295.8157226968898,-116.89880942624569,-179.2862967639251,-140.66412836003263,72.72059244593598,AF
-457.60113394265954,14.766986804492555,-149.8518848192834,-47.78233861521472,192.0149936190963,AF
