Time,II,PLETH
11:20:58.061,2.67,-183
11:20:58.096,2.23,-193
11:20:58.096,1.7,-199
11:20:58.145,1.1,-202
11:20:58.145,0.63,-202
11:20:58.18,0.71,-198
11:20:58.18,1.66,-190
11:20:58.213,3.03,-181
11:20:58.213,5.62,-170
11:20:58.262,9.17,-157
11:20:58.262,11.57,-144
11:20:58.296,12.13,-133
11:20:58.296,10.85,-125
11:20:58.345,9.06,-117
11:20:58.345,6.11,-111
11:20:58.396,3,-104
11:20:58.396,0.13,-99
11:20:58.396,-2.8,-95
11:20:58.444,-4.12,-89
11:20:58.444,-5.14,-85
11:20:58.478,-5.72,-83
11:20:58.478,-6.06,-80
11:20:58.511,-6.28,-78
11:20:58.544,-6.23,-76
11:20:58.544,-6.01,-75
11:20:58.579,-5.69,-75
11:20:58.579,-5.08,-73
11:20:58.613,-3.79,-71
11:20:58.646,-0.98,-71
11:20:58.646,2.09,-70
11:20:58.695,-0.31,-70
11:20:58.695,-2.13,-70
11:20:58.695,-2.81,-70
11:20:58.744,7.37,-70
11:20:58.744,73.7,-70
11:20:58.779,-36.67,-70
11:20:58.779,-27.75,-70
11:20:58.813,-25.33,-73
11:20:58.862,-23.77,-73
11:20:58.862,-23.47,-74
11:20:58.862,-22.45,-72
11:20:58.897,-20.06,-74
11:20:58.897,-16.61,-80
11:20:58.944,-12.69,-94
11:20:58.944,-8.39,-113
11:20:58.977,-4.47,-130
11:20:58.977,-0.1,-145
11:20:59.013,3.26,-158
11:20:59.013,4.93,-172
11:20:59.062,5.72,-183
11:20:59.062,5.18,-193
11:20:59.096,4.86,-198
11:20:59.096,4.43,-201
11:20:59.146,4.34,-199
11:20:59.146,4.46,-195
11:20:59.18,5.69,-188
11:20:59.18,8.66,-179
11:20:59.213,13.91,-165
11:20:59.213,20.45,-153
11:20:59.262,26.02,-141
11:20:59.262,26.53,-132
11:20:59.297,26.34,-123
11:20:59.297,24.58,-114
11:20:59.346,24.4,-107
11:20:59.346,23.31,-101
11:20:59.38,21.91,-94
11:20:59.38,20.79,-87
11:20:59.427,20.85,-81
11:20:59.427,20.66,-78
11:20:59.461,20.53,-75
11:20:59.461,20.78,-72
11:20:59.513,20.32,-70
11:20:59.513,20.27,-69
11:20:59.513,20.38,-67
11:20:59.562,20.18,-66
11:20:59.562,20.71,-66
11:20:59.596,22.04,-67
11:20:59.596,22.03,-67
11:20:59.646,18.87,-67
11:20:59.646,13.24,-65
11:20:59.696,6.5,-64
11:20:59.696,29.2,-64
11:20:59.696,80.65,-63
11:20:59.729,-42.13,-63
11:20:59.729,-36.43,-61
11:20:59.765,-36.17,-62
11:20:59.813,-35.72,-62
11:20:59.813,-35.81,-63
11:20:59.813,-35.38,-63
11:20:59.862,-34.86,-66
11:20:59.862,-32.98,-75
11:20:59.896,-30.12,-91
11:20:59.896,-25.35,-111
11:20:59.946,-19.25,-129
11:20:59.946,-11.9,-146
11:20:59.98,-6.95,-160
11:20:59.98,-4.93,-169
11:21:00.013,-3.71,-178
11:21:00.013,-2.76,-185
11:21:00.047,-2.83,-190
11:21:00.095,-3.11,-194
11:21:00.095,-3.09,-195
11:21:00.095,-2.37,-194
11:21:00.129,-0.91,-187
11:21:00.163,1.38,-178
11:21:00.163,4.85,-168
11:21:00.196,8.53,-155
11:21:00.196,10.48,-142
11:21:00.245,11.07,-131
11:21:00.245,9.5,-120
11:21:00.279,8.39,-110
11:21:00.279,7.38,-105
11:21:00.313,6.41,-99
11:21:00.313,5.46,-94
11:21:00.362,4.26,-89
11:21:00.362,3.06,-84
11:21:00.412,2.18,-80
11:21:00.412,1.59,-76
11:21:00.446,1.19,-74
11:21:00.446,0.93,-72
11:21:00.48,0.74,-71
11:21:00.48,0.79,-69
11:21:00.529,0.98,-66
11:21:00.529,1.42,-63
11:21:00.563,2.33,-58
11:21:00.563,4.88,-56
11:21:00.597,6.8,-56
11:21:00.597,4.18,-58
11:21:00.644,2.62,-61
11:21:00.644,1.71,-64
11:21:00.68,20.97,-66
11:21:00.68,72.77,-69
11:21:00.729,-27,-71
11:21:00.729,-22.42,-71
11:21:00.765,-20.44,-71
11:21:00.765,-19.37,-70
11:21:00.811,-18.89,-69
11:21:00.811,-18.06,-70
11:21:00.811,-16.43,-75
11:21:00.845,-13.88,-85
11:21:00.878,-10.35,-102
11:21:00.878,-6.46,-121
11:21:00.913,-2.69,-138
11:21:00.913,2.13,-152
11:21:00.946,4.97,-164
11:21:00.996,6.72,-174
11:21:00.996,8.34,-184
11:21:00.996,8.57,-191
11:21:01.03,8.69,-194
11:21:01.03,8.76,-199
11:21:01.079,8.62,-197
11:21:01.079,9.35,-192
11:21:01.113,11.02,-184
11:21:01.113,13.93,-175
11:21:01.162,18.24,-167
11:21:01.162,21.66,-158
11:21:01.196,21.37,-147
11:21:01.196,20.3,-137
11:21:01.23,18.71,-130
11:21:01.23,15.67,-122
11:21:01.263,11.21,-115
11:21:01.298,6.58,-110
11:21:01.298,2.96,-105
11:21:01.345,0.24,-99
11:21:01.345,-0.71,-93
11:21:01.395,-2.17,-88
11:21:01.395,-2.77,-84
11:21:01.395,-3.39,-79
11:21:01.431,-4.31,-76
11:21:01.431,-4.74,-74
11:21:01.477,-4.57,-70
11:21:01.477,-3.86,-69
11:21:01.512,-1.76,-68
11:21:01.512,1.73,-66
11:21:01.546,4.58,-64
11:21:01.579,3.14,-64
11:21:01.579,0.96,-63
11:21:01.629,0.98,-62
11:21:01.629,10.08,-62
11:21:01.663,74.93,-61
11:21:01.663,-29.18,-62
11:21:01.712,-17.99,-63
11:21:01.712,-14.64,-63
11:21:01.712,-12.82,-62
11:21:01.746,-11.27,-63
11:21:01.795,-8.65,-62
11:21:01.795,-6.11,-64
11:21:01.795,-3.73,-74
11:21:01.831,-1.13,-90
11:21:01.879,0.88,-109
11:21:01.879,3.9,-127
11:21:01.879,7.17,-142
11:21:01.913,10.47,-156
11:21:01.913,11.56,-167
11:21:01.946,11.01,-177
11:21:01.993,10.43,-184
11:21:01.993,9.29,-191
11:21:01.993,8.4,-194
11:21:02.028,6.44,-194
11:21:02.063,5.99,-191
11:21:02.063,6.52,-182
11:21:02.096,7.85,-173
11:21:02.096,9.25,-161
11:21:02.131,11.22,-148
11:21:02.131,13.45,-135
11:21:02.179,14.35,-127
11:21:02.179,13.01,-119
11:21:02.228,11.78,-112
11:21:02.228,9.74,-106
11:21:02.228,7.15,-100
11:21:02.277,4.11,-94
11:21:02.277,2.05,-88
11:21:02.312,0.13,-84
11:21:02.312,-1,-81
11:21:02.346,-2.29,-79
11:21:02.379,-2.82,-77
11:21:02.379,-3.14,-75
11:21:02.428,-3.11,-74
11:21:02.428,-2.9,-72
11:21:02.428,-2.39,-71
11:21:02.462,-0.86,-72
11:21:02.51,2.38,-71
11:21:02.51,2.24,-71
11:21:02.51,-0.3,-71
11:21:02.544,-2.27,-71
11:21:02.579,-4.64,-70
11:21:02.579,26.35,-70
11:21:02.612,56.35,-70
11:21:02.612,-29.31,-69
11:21:02.646,-30.84,-70
11:21:02.68,-29.89,-70
11:21:02.68,-28.42,-70
11:21:02.713,-27.59,-69
11:21:02.713,-26.21,-69
11:21:02.747,-23.72,-75
11:21:02.795,-20.61,-87
11:21:02.795,-17.16,-104
11:21:02.795,-13.68,-122
11:21:02.83,-9.45,-140
11:21:02.83,-4.62,-156
11:21:02.879,-1.4,-167
11:21:02.879,0.12,-178
11:21:02.929,1.2,-186
11:21:02.929,1.78,-192
11:21:02.929,2.4,-196
11:21:02.963,2.8,-196
11:21:03.012,3.3,-194
11:21:03.012,4.54,-189
11:21:03.012,7.2,-182
11:21:03.046,10.89,-174
11:21:03.079,15.51,-161
11:21:03.079,19.01,-151
11:21:03.113,19.9,-139
11:21:03.113,19.24,-128
11:21:03.146,17.11,-117
11:21:03.146,14.04,-109
11:21:03.195,10.89,-103
11:21:03.195,8.04,-98
11:21:03.243,6.38,-93
11:21:03.243,5.14,-89
11:21:03.29,3.45,-84
11:21:03.29,2.3,-80
11:21:03.29,1.9,-76
11:21:03.337,1.93,-73
11:21:03.337,1.94,-70
11:21:03.384,1.95,-71
11:21:03.384,2.11,-70
11:21:03.43,2.37,-68
11:21:03.43,3.04,-68
11:21:03.43,4.07,-67
11:21:03.477,6.87,-66
11:21:03.477,10.56,-66
11:21:03.524,8.68,-66
11:21:03.524,6.18,-65
11:21:03.571,5.34,-65
11:21:03.571,8.74,-65
11:21:03.571,63.68,-65
11:21:03.617,-25.81,-65
11:21:03.617,-24.17,-66
11:21:03.666,-22.01,-67
11:21:03.666,-20.32,-68
11:21:03.666,-18.71,-70
11:21:03.711,-17.07,-72
11:21:03.711,-15.02,-74
11:21:03.759,-11.49,-84
11:21:03.759,-7.15,-99
11:21:03.793,-3.87,-116
11:21:03.793,-1.73,-134
11:21:03.828,0.94,-151
11:21:03.828,3.75,-165
11:21:03.862,5.47,-175
11:21:03.896,6.39,-185
11:21:03.896,5.96,-192
11:21:03.929,5.44,-196
11:21:03.929,4.14,-199
11:21:03.977,2.48,-199
11:21:03.977,2.03,-196
11:21:04.011,3.06,-191
11:21:04.011,6.22,-182
11:21:04.046,12.03,-170
11:21:04.096,16.88,-159
11:21:04.096,20.39,-145
11:21:04.096,18.84,-134
11:21:04.129,17.38,-122
11:21:04.129,14.49,-112
11:21:04.178,12.36,-105
11:21:04.178,10.73,-99
11:21:04.212,9.42,-94
11:21:04.212,8.31,-88
11:21:04.262,7.61,-83
11:21:04.262,7.17,-80
11:21:04.296,7.37,-75
11:21:04.296,7.5,-73
11:21:04.346,7.59,-71
11:21:04.346,7.66,-69
11:21:04.4,7.7,-67
11:21:04.4,8.25,-65
11:21:04.4,9.14,-64
11:21:04.443,11.27,-64
11:21:04.443,13.22,-63
11:21:04.477,10.54,-60
11:21:04.477,6.98,-61
11:21:04.51,4.88,-61
11:21:04.51,11.12,-61
11:21:04.546,75.41,-61
11:21:04.579,-34.19,-63
11:21:04.579,-27.56,-63
11:21:04.613,-25.38,-63
11:21:04.613,-22.94,-63
11:21:04.662,-20.5,-63
11:21:04.662,-18.32,-64
11:21:04.697,-15.54,-64
11:21:04.697,-12.94,-70
11:21:04.745,-9.79,-86
11:21:04.745,-6.55,-106
11:21:04.745,-3.77,-124
11:21:04.779,0.27,-138
11:21:04.813,2.84,-152
11:21:04.813,4.98,-163
11:21:04.862,5.76,-174
11:21:04.862,5.84,-182
11:21:04.896,4.41,-190
11:21:04.896,2.62,-194
11:21:04.945,1.48,-195
11:21:04.945,0.74,-192
11:21:04.945,0.81,-188
11:21:04.979,1.94,-181
11:21:05.028,3.95,-170
11:21:05.028,6.76,-159
11:21:05.028,9.45,-145
11:21:05.079,10.05,-133
11:21:05.079,9.42,-122
11:21:05.113,8.21,-114
11:21:05.113,6.46,-107
11:21:05.146,4.75,-102
11:21:05.146,3.2,-95
11:21:05.195,2.16,-92
11:21:05.195,1.81,-87
11:21:05.23,1.1,-82
11:21:05.23,0.59,-79
11:21:05.278,0.46,-76
11:21:05.278,0.37,-73
11:21:05.313,0.48,-70
11:21:05.313,0.4,-68
11:21:05.346,0.35,-67
11:21:05.346,0.43,-67
11:21:05.395,1.32,-67
11:21:05.395,3.15,-68
11:21:05.431,4.42,-66
11:21:05.431,0.94,-67
11:21:05.478,-1.35,-66
11:21:05.478,-3.12,-66
11:21:05.528,16.97,-66
11:21:05.528,71.12,-67
11:21:05.528,-37.28,-67
11:21:05.577,-34.26,-66
11:21:05.577,-32.47,-65
11:21:05.628,-31.43,-65
11:21:05.628,-30.93,-66
11:21:05.628,-30.11,-69
11:21:05.678,-28.74,-72
11:21:05.678,-25.94,-82
11:21:05.712,-22.34,-97
11:21:05.712,-18.84,-115
11:21:05.746,-13.26,-132
11:21:05.795,-7.15,-147
11:21:05.795,-1.29,-160
11:21:05.795,3.6,-170
11:21:05.83,6.83,-179
11:21:05.83,8.71,-186
11:21:05.878,10.39,-192
11:21:05.878,12.4,-195
11:21:05.912,15.84,-195
11:21:05.912,18.8,-193
11:21:05.946,23.03,-185
11:21:05.946,27.57,-175
11:21:05.995,31.59,-162
11:21:05.995,33.18,-150
11:21:06.029,32.34,-137
11:21:06.029,29.68,-128
11:21:06.078,25.36,-121
11:21:06.078,19.42,-113
11:21:06.129,12.58,-106
11:21:06.129,6.28,-99
11:21:06.129,2.35,-94
11:21:06.178,1.21,-88
11:21:06.178,0.76,-85
11:21:06.227,0.83,-81
11:21:06.227,0.87,-78
11:21:06.227,0.7,-76
11:21:06.26,0.58,-73
11:21:06.295,0.03,-71
11:21:06.295,-0.68,-69
11:21:06.345,-1.33,-68
11:21:06.345,-1.88,-66
11:21:06.345,-1.7,-66
11:21:06.379,-0.46,-65
11:21:06.427,0.12,-65
11:21:06.427,-2.18,-64
11:21:06.427,-4.32,-65
11:21:06.474,-5.59,-64
11:21:06.474,10,-63
11:21:06.521,68.1,-64
11:21:06.521,-36.77,-63
11:21:06.567,-28.71,-65
11:21:06.567,-24.46,-66
11:21:06.567,-23.71,-67
11:21:06.613,-22.33,-68
11:21:06.613,-20.87,-66
11:21:06.648,-18.96,-68
11:21:06.648,-16.25,-78
11:21:06.696,-12.74,-94
11:21:06.696,-9.89,-111
11:21:06.744,-7.87,-129
11:21:06.744,-4.87,-144
11:21:06.744,-2.08,-157
11:21:06.779,1.6,-168
11:21:06.813,3.52,-179
11:21:06.813,5.64,-187
11:21:06.846,6.89,-193
11:21:06.846,9.26,-195
11:21:06.894,9.17,-195
11:21:06.894,12.11,-190
11:21:06.929,16.04,-182
11:21:06.929,21.18,-170
11:21:06.978,27.41,-158
11:21:06.978,30.35,-147
11:21:07.013,30.64,-135
11:21:07.013,27.52,-126
11:21:07.062,23.04,-118
11:21:07.062,19.83,-109
11:21:07.062,16.41,-101
11:21:07.096,11.85,-94
11:21:07.146,7.67,-89
11:21:07.146,4.06,-85
11:21:07.146,1.76,-80
11:21:07.195,0.64,-76
11:21:07.195,0.76,-72
11:21:07.229,0.83,-68
11:21:07.229,0.86,-68
11:21:07.263,1.06,-66
11:21:07.263,1.88,-65
11:21:07.311,3.28,-63
11:21:07.311,5.99,-63
11:21:07.346,10.46,-63
11:21:07.346,10.7,-63
11:21:07.395,7.62,-62
11:21:07.395,5.07,-62
11:21:07.429,1.53,-61
11:21:07.429,52.92,-62
11:21:07.463,24.17,-61
11:21:07.463,-24.05,-62
11:21:07.514,-18.92,-61
11:21:07.514,-16.08,-60
11:21:07.56,-14.19,-61
11:21:07.56,-12.54,-63
11:21:07.596,-9.48,-63
11:21:07.596,-8.89,-65
11:21:07.63,-7.35,-76
11:21:07.63,-5.64,-92
11:21:07.678,-2.15,-110
11:21:07.678,0.34,-125
11:21:07.712,3.36,-140
11:21:07.712,5.27,-155
11:21:07.745,5.17,-165
11:21:07.745,5.68,-175
11:21:07.779,5.76,-183
11:21:07.827,4.58,-190
11:21:07.827,2.74,-193
11:21:07.827,1.32,-193
11:21:07.862,0.61,-190
11:21:07.862,1.27,-182
11:21:07.91,2.21,-172
11:21:07.91,4.22,-161
11:21:07.946,5.73,-149
11:21:07.946,6.13,-138
11:21:07.979,4.51,-129
11:21:08.012,1.97,-121
11:21:08.012,-1.22,-115
11:21:08.046,-5.56,-107
11:21:08.046,-9.41,-102
11:21:08.095,-12.88,-98
11:21:08.095,-14.27,-94
11:21:08.129,-15.28,-90
11:21:08.129,-14.87,-86
11:21:08.178,-13.84,-82
11:21:08.178,-12.54,-79
11:21:08.212,-10.96,-75
11:21:08.212,-9.44,-71
11:21:08.245,-7.1,-68
11:21:08.245,-3.87,-66
11:21:08.295,-0.7,-65
11:21:08.295,2.95,-64
11:21:08.329,6.05,-65
11:21:08.329,3.89,-66
11:21:08.378,1.58,-65
11:21:08.378,0.59,-65
11:21:08.426,2.68,-64
11:21:08.426,53.97,-64
11:21:08.426,-20.42,-63
11:21:08.46,-23.61,-64
11:21:08.496,-22.73,-64
11:21:08.496,-22.45,-65
11:21:08.543,-21.43,-66
11:21:08.543,-20.74,-66
11:21:08.543,-19.77,-68
11:21:08.576,-17.98,-74
11:21:08.611,-15.84,-86
11:21:08.611,-12.81,-103
11:21:08.646,-10.53,-119
11:21:08.646,-6.88,-134
11:21:08.679,-2.23,-150
11:21:08.679,1.18,-162
11:21:08.712,3.79,-172
11:21:08.762,6.37,-181
11:21:08.762,8.23,-186
11:21:08.762,9.63,-189
11:21:08.812,10.43,-190
11:21:08.812,12.37,-187
11:21:08.846,15.86,-184
11:21:08.846,22.37,-178
11:21:08.899,30.91,-167
11:21:08.899,33.85,-156
11:21:08.943,33.45,-146
11:21:08.943,32.29,-134
11:21:08.943,30.65,-125
11:21:08.978,26.57,-118
11:21:09.011,21.26,-110
11:21:09.011,16.75,-105
11:21:09.045,12.51,-98
11:21:09.045,9.89,-93
11:21:09.079,6.54,-87
11:21:09.112,5.01,-85
11:21:09.112,6.11,-82
11:21:09.146,6.72,-79
11:21:09.146,8.47,-76
11:21:09.179,10.5,-74
11:21:09.179,13.05,-69
11:21:09.213,17.88,-67
11:21:09.262,20.7,-67
11:21:09.262,25.52,-67
11:21:09.262,31.94,-66
11:21:09.295,33.02,-63
11:21:09.345,27.18,-64
11:21:09.345,24.62,-62
11:21:09.345,21.36,-62
11:21:09.379,50.02,-62
11:21:09.412,89.13,-62
11:21:09.412,-13.96,-63
11:21:09.461,-9.41,-63
11:21:09.461,-8.02,-63
11:21:09.496,-7.59,-64
11:21:09.496,-7.09,-65
11:21:09.529,-7.6,-66
11:21:09.529,-6.97,-69
11:21:09.577,-6.28,-78
11:21:09.577,-5.98,-90
11:21:09.612,-4.53,-107
11:21:09.612,-3.09,-123
11:21:09.662,-1.05,-138
11:21:09.662,0.62,-152
11:21:09.662,0.75,-164
11:21:09.695,0.55,-173
11:21:09.729,-0.43,-180
11:21:09.729,-2.24,-186
11:21:09.762,-4.83,-189
11:21:09.762,-5.6,-189
11:21:09.796,-6.03,-186
11:21:09.829,-5.51,-178
11:21:09.829,-3.03,-169
11:21:09.878,0.57,-159
11:21:09.878,6.03,-147
11:21:09.912,9.43,-135
11:21:09.912,9.24,-126
11:21:09.946,7.88,-118
11:21:09.946,5.09,-112
11:21:09.979,0.97,-106
11:21:09.979,-3.41,-101
11:21:10.028,-7.43,-98
11:21:10.028,-8.62,-93
11:21:10.062,-8.76,-90
11:21:10.062,-8.55,-87
11:21:10.111,-8.2,-84
11:21:10.111,-8.36,-81
11:21:10.146,-8.3,-80
11:21:10.146,-8.09,-78
11:21:10.18,-7.77,-77
11:21:10.18,-7.02,-75
11:21:10.228,-5.51,-74
11:21:10.228,-2.6,-72
11:21:10.262,-2.74,-72
11:21:10.262,-4.96,-72
11:21:10.311,-6.61,-72
11:21:10.311,-7.73,-72
11:21:10.345,36.07,-73
11:21:10.345,-13.44,-73
11:21:10.395,-35.23,-75
11:21:10.395,-32.8,-75
11:21:10.445,-30.41,-75
11:21:10.445,-28.96,-75
11:21:10.445,-27.89,-76
11:21:10.479,-26.32,-77
11:21:10.479,-23.64,-82
11:21:10.513,-20.06,-91
11:21:10.559,-16.24,-105
11:21:10.559,-11.68,-119
11:21:10.559,-5.19,-133
11:21:10.594,1.79,-148
11:21:10.629,5.21,-161
11:21:10.629,6.53,-171
11:21:10.678,7.83,-180
11:21:10.678,8.9,-186
11:21:10.678,10.46,-189
11:21:10.729,11.9,-191
11:21:10.729,13.51,-189
11:21:10.762,16.25,-184
11:21:10.762,21.38,-175
11:21:10.811,27.32,-164
11:21:10.811,32.31,-154
11:21:10.845,33.66,-144
11:21:10.845,32.62,-135
11:21:10.879,29.44,-127
11:21:10.879,25.33,-118
11:21:10.912,19.84,-109
11:21:10.945,14.43,-102
11:21:10.945,9.62,-96
11:21:10.995,5.83,-92
11:21:10.995,3.57,-89
11:21:11.029,2.11,-84
11:21:11.029,0.64,-81
11:21:11.062,-0.58,-78
11:21:11.062,-2.28,-77
11:21:11.111,-3.82,-75
11:21:11.111,-4.53,-74
11:21:11.145,-5.51,-73
11:21:11.145,-6.47,-72
11:21:11.179,-6.89,-70
11:21:11.179,-6.2,-71
11:21:11.227,-5.45,-71
11:21:11.227,-7.47,-71
11:21:11.263,-10.07,-71
11:21:11.263,-11.13,-71
11:21:11.311,-5.04,-71
11:21:11.311,59.44,-72
11:21:11.345,-40.57,-71
11:21:11.345,-36.38,-71
11:21:11.378,-33.31,-71
11:21:11.378,-30.36,-72
11:21:11.427,-28.47,-74
11:21:11.427,-26.76,-75
11:21:11.462,-24.35,-77
11:21:11.462,-21.22,-84
11:21:11.495,-17.06,-96
11:21:11.529,-12.97,-112
11:21:11.529,-7.43,-127
11:21:11.576,-1.17,-143
11:21:11.576,3.17,-156
11:21:11.576,6.52,-167
11:21:11.611,9.9,-176
11:21:11.659,13.48,-183
11:21:11.659,15.93,-188
11:21:11.659,17.59,-192
11:21:11.694,18.83,-192
11:21:11.745,18.89,-190
11:21:11.745,19.67,-184
11:21:11.745,21.23,-175
11:21:11.779,22.6,-162
11:21:11.779,23.91,-151
11:21:11.818,23.34,-140
11:21:11.818,21.93,-130
11:21:11.862,19.65,-123
11:21:11.862,14.32,-115
11:21:11.911,9.04,-107
11:21:11.911,4.04,-100
11:21:11.946,0.52,-95
11:21:11.946,-1.1,-91
11:21:11.979,-2.59,-86
11:21:11.979,-1.34,-83
11:21:12.029,-1.23,-80
11:21:12.029,-0.18,-75
11:21:12.078,1.7,-73
11:21:12.078,3.97,-71
11:21:12.112,6.07,-72
11:21:12.112,7.48,-72
11:21:12.146,8.99,-72
11:21:12.146,11.6,-70
11:21:12.194,14.71,-71
11:21:12.194,10.78,-69
11:21:12.246,6.88,-68
11:21:12.246,4.66,-69
11:21:12.246,7.22,-68
11:21:12.294,64.74,-69
11:21:12.294,-26.21,-69
11:21:12.329,-27.84,-69
11:21:12.329,-24.82,-67
11:21:12.378,-19.5,-67
11:21:12.378,-17.27,-67
11:21:12.378,-14.65,-66
11:21:12.412,-12.77,-67
11:21:12.461,-10.99,-73
11:21:12.461,-9.93,-84
11:21:12.461,-7.11,-102
11:21:12.495,-2.96,-118
11:21:12.529,1.88,-134
11:21:12.529,4.34,-148
11:21:12.577,5.88,-160
11:21:12.577,6.65,-170
11:21:12.577,6.45,-178
11:21:12.609,6.34,-185
11:21:12.643,5.25,-187
11:21:12.643,3.99,-189
11:21:12.679,3.19,-188
11:21:12.679,3.4,-185
11:21:12.728,4.4,-178
11:21:12.728,6.24,-168
11:21:12.762,8.85,-157
11:21:12.762,12.13,-144
11:21:12.795,14.11,-135
11:21:12.795,14.82,-127
11:21:12.845,13.64,-120
11:21:12.845,11.65,-115
11:21:12.879,9.77,-109
11:21:12.879,7.11,-103
11:21:12.928,5.18,-99
11:21:12.928,2.57,-95
11:21:12.962,1.2,-92
11:21:12.962,0.1,-89
11:21:13.009,-0.87,-86
11:21:13.009,-1.48,-84
11:21:13.045,-2.14,-81
11:21:13.045,-2.84,-79
11:21:13.094,-2.64,-78
11:21:13.094,-2.3,-77
11:21:13.094,-1.27,-76
11:21:13.128,0.85,-75
11:21:13.162,-0.02,-75
11:21:13.162,-1.71,-75
11:21:13.21,-2.73,-75
11:21:13.21,-4.56,-73
11:21:13.246,38.47,-73
11:21:13.246,-11.25,-73
11:21:13.293,-34.92,-73
11:21:13.293,-34.98,-73
11:21:13.339,-34.12,-73
11:21:13.339,-33.05,-72
11:21:13.339,-32.1,-73
11:21:13.386,-30.63,-75
11:21:13.386,-28.93,-79
11:21:13.433,-25.73,-88
11:21:13.433,-21.54,-104
11:21:13.48,-16.38,-120
11:21:13.48,-7.85,-137
11:21:13.48,1.24,-152
11:21:13.527,8.86,-163
11:21:13.527,13.55,-174
11:21:13.573,15.82,-183
11:21:13.573,17.6,-186
11:21:13.619,17.75,-189
11:21:13.619,17.54,-190
11:21:13.619,17.41,-190
11:21:13.666,17.53,-186
11:21:13.666,18.82,-181
11:21:13.712,20.71,-172
11:21:13.712,22.87,-161
11:21:13.759,23.93,-149
11:21:13.759,23.03,-139
11:21:13.759,20.74,-129
11:21:13.794,16.76,-122
11:21:13.827,12.19,-117
11:21:13.827,8.36,-111
11:21:13.862,5.89,-104
11:21:13.862,4.69,-99
11:21:13.895,4.1,-94
11:21:13.895,4.07,-90
11:21:13.928,4.06,-86
11:21:13.978,3.86,-82
11:21:13.978,3.37,-80
11:21:13.978,3.13,-78
11:21:14.012,2.94,-77
11:21:14.061,3.11,-73
11:21:14.061,3.24,-73
11:21:14.061,3.77,-72
11:21:14.094,5.42,-71
11:21:14.094,6.05,-71
11:21:14.144,3.44,-71
11:21:14.144,0.97,-69
11:21:14.179,-0.86,-69
11:21:14.179,14.69,-68
11:21:14.228,75.27,-69
11:21:14.228,-35.5,-70
11:21:14.276,-29.5,-71
11:21:14.276,-26.18,-72
11:21:14.276,-23.68,-72
11:21:14.327,-23.39,-74
11:21:14.327,-22.34,-73
11:21:14.359,-21.06,-76
11:21:14.359,-19.56,-82
11:21:14.395,-17.23,-96
11:21:14.395,-14.33,-114
11:21:14.429,-11.86,-131
11:21:14.478,-9.19,-144
11:21:14.478,-7.13,-158
11:21:14.478,-4.83,-170
11:21:14.512,-3.38,-179
11:21:14.512,-1.54,-186
11:21:14.546,0.38,-191
11:21:14.592,1.99,-195
11:21:14.592,3.01,-195
11:21:14.626,3.92,-192
11:21:14.626,6.5,-184
11:21:14.662,10.54,-176
11:21:14.662,16.77,-164
11:21:14.695,19.96,-151
11:21:14.695,22.25,-138
11:21:14.729,22.15,-131
11:21:14.79,20.34,-122
11:21:14.79,18.3,-116
11:21:14.79,16.47,-109
11:21:14.827,14.58,-101
11:21:14.827,12.99,-95
11:21:14.862,12.32,-88
11:21:14.862,11.65,-84
11:21:14.91,12.27,-81
11:21:14.91,12.2,-79
11:21:14.945,12.16,-76
11:21:14.945,12.64,-74
11:21:14.994,13.06,-73
11:21:14.994,13.23,-70
11:21:14.994,13.36,-71
11:21:15.029,14.21,-70
11:21:15.078,15.89,-69
11:21:15.078,16.45,-67
11:21:15.078,13.92,-68
11:21:15.112,10.96,-67
11:21:15.161,7.12,-66
11:21:15.161,27.5,-65
11:21:15.161,81.26,-66
11:21:15.195,-36.63,-65
11:21:15.195,-28.63,-66
11:21:15.228,-23.8,-66
11:21:15.278,-21.27,-64
11:21:15.278,-18.52,-66
11:21:15.278,-16.22,-66
11:21:15.328,-13.78,-68
11:21:15.328,-11.14,-77
11:21:15.378,-8.32,-93
11:21:15.378,-5.37,-113
11:21:15.378,-2.75,-131
11:21:15.412,-0.03,-148
11:21:15.446,1.99,-161
11:21:15.446,3.13,-173
11:21:15.494,3.41,-184
11:21:15.494,3.31,-190
11:21:15.494,3.02,-195
11:21:15.529,2.82,-197
11:21:15.578,2.5,-197
11:21:15.578,2.41,-192
11:21:15.578,2.97,-187
11:21:15.626,4.01,-179
11:21:15.626,5.75,-168
11:21:15.674,8.07,-158
11:21:15.674,9.74,-146
11:21:15.674,10.16,-137
11:21:15.71,9.29,-128
11:21:15.743,7.62,-121
11:21:15.743,5.02,-113
11:21:15.777,2.49,-107
11:21:15.777,0.03,-102
11:21:15.812,-1.91,-95
11:21:15.812,-3.04,-91
11:21:15.861,-2.06,-87
11:21:15.861,-0.85,-84
11:21:15.895,-1.78,-81
11:21:15.895,-3.52,-78
11:21:15.945,-3.67,-76
11:21:15.945,-3.75,-73
11:21:15.979,-3.39,-72
11:21:15.979,-3.32,-70
11:21:16.028,-2.93,-69
11:21:16.028,-2.09,-69
11:21:16.062,-2.28,-69
11:21:16.062,-4.94,-69
11:21:16.11,-7.44,-67
11:21:16.11,-9.79,-66
11:21:16.11,28.5,-65
11:21:16.145,30.52,-66
11:21:16.194,-8.42,-65
11:21:16.194,-24.37,-66
11:21:16.194,-24.11,-66
