Time,II,PLETH
00:40:03.7,-76.81,-98
00:40:03.7,-69.31,-97
00:40:03.8,-57.86,-98
00:40:03.8,-42.18,-98
00:40:03.8,-31.74,-99
00:40:03.8,-26.84,-99
00:40:03.9,-24.28,-98
00:40:03.9,-21.52,-99
00:40:03.9,-16.71,-99
00:40:03.9,-9.75,-98
00:40:03.9,-5.04,-97
00:40:03.9,-2,-97
00:40:04,-0.22,-97
00:40:04,1.41,-96
00:40:04,2.32,-95
00:40:04,7.77,-95
00:40:04,76.45,-94
00:40:04,209.8,-94
00:40:04.1,109.08,-94
00:40:04.1,-67.92,-93
00:40:04.1,-88.87,-92
00:40:04.1,-79.18,-92
00:40:04.2,-64.52,-91
00:40:04.2,-49.27,-91
00:40:04.2,-34.64,-91
00:40:04.2,-29.43,-93
00:40:04.3,-25.37,-96
00:40:04.3,-22.26,-100
00:40:04.3,-19.93,-106
00:40:04.3,-16.73,-113
00:40:04.3,-8.44,-120
00:40:04.3,13.46,-125
00:40:04.4,32.18,-127
00:40:04.4,37.83,-129
00:40:04.4,43.55,-132
00:40:04.4,45.92,-134
00:40:04.4,46.82,-137
00:40:04.5,44.82,-134
00:40:04.5,38.54,-131
00:40:04.5,39.26,-129
00:40:04.5,-9.72,-126
00:40:04.6,-247.75,-125
00:40:04.6,-266.25,-125
00:40:04.6,-212.96,-125
00:40:04.6,24.81,-124
00:40:04.6,226.8,-122
00:40:04.6,293.83,-118
00:40:04.7,278.06,-116
00:40:04.7,253.13,-116
00:40:04.7,227.12,-114
00:40:04.7,210.07,-111
00:40:04.8,197.91,-109
00:40:04.8,182.82,-109
00:40:04.8,152.84,-110
00:40:04.8,104.99,-110
00:40:04.8,43.96,-107
00:40:04.9,-15.45,-105
00:40:04.9,-63.02,-106
00:40:04.9,-113.1,-105
00:40:04.9,-154.02,-106
00:40:04.9,-174.8,-104
00:40:04.9,-172.72,-102
00:40:05,-166.51,-100
00:40:05,-152.05,-100
00:40:05,-134.1,-100
00:40:05,-116.97,-99
00:40:05.1,-102.12,-97
00:40:05.1,-89.68,-97
00:40:05.1,-72.76,-95
00:40:05.1,-53.28,-95
00:40:05.1,-35.66,-95
00:40:05.1,-28.77,-96
00:40:05.1,-26.57,-96
00:40:05.2,-22.31,-96
00:40:05.2,-16.57,-98
00:40:05.2,-3.03,-98
00:40:05.2,10.65,-98
00:40:05.2,17.57,-98
00:40:05.3,21.85,-96
00:40:05.3,21.93,-97
00:40:05.3,18.92,-97
00:40:05.3,18.17,-96
00:40:05.4,18.43,-97
00:40:05.4,18.07,-95
00:40:05.4,19.64,-95
00:40:05.4,60.71,-95
00:40:05.5,176.58,-95
00:40:05.5,117.74,-96
00:40:05.5,-37.24,-97
00:40:05.5,-69.06,-98
00:40:05.5,-60.96,-98
00:40:05.5,-49.87,-99
00:40:05.5,-36.65,-99
00:40:05.6,-18.36,-98
00:40:05.6,-10.97,-99
00:40:05.6,-9.8,-100
00:40:05.6,-9.88,-104
00:40:05.7,-13.78,-111
00:40:05.7,-19.17,-118
00:40:05.7,-7.42,-123
00:40:05.7,15.31,-130
00:40:05.8,31.43,-135
00:40:05.8,33.24,-138
00:40:05.8,35.47,-140
00:40:05.8,38.96,-140
00:40:05.8,39.41,-136
00:40:05.8,39.28,-133
00:40:05.8,39.21,-131
00:40:05.9,38.34,-131
00:40:05.9,36.69,-131
00:40:05.9,23.83,-130
00:40:06,-31.61,-130
00:40:06,-109.37,-127
00:40:06,-145.78,-125
00:40:06,-27.96,-125
00:40:06,134.14,-124
00:40:06,68.81,-121
00:40:06,75.15,-120
00:40:06.1,70.84,-117
00:40:06.1,63.81,-114
00:40:06.1,62.82,-114
00:40:06.1,63.67,-114
00:40:06.1,66.05,-113
00:40:06.2,67.47,-112
00:40:06.2,65.31,-110
00:40:06.2,56.33,-109
00:40:06.2,34.46,-108
00:40:06.3,1.88,-106
00:40:06.3,-30.81,-107
00:40:06.3,-55.85,-109
00:40:06.3,-66.71,-109
00:40:06.3,-64.3,-110
00:40:06.3,-59.92,-107
00:40:06.4,-50.91,-107
00:40:06.4,-39.95,-106
00:40:06.4,-29.96,-106
00:40:06.4,-23.8,-106
00:40:06.5,-18.38,-106
00:40:06.5,-15.05,-104
00:40:06.5,-15.49,-102
00:40:06.5,-15.32,-102
00:40:06.5,-13.42,-102
00:40:06.5,-8.94,-102
00:40:06.6,-1.63,-102
00:40:06.6,6.23,-103
00:40:06.6,14.08,-103
00:40:06.6,19.21,-102
00:40:06.7,19.62,-99
00:40:06.7,17.96,-98
00:40:06.7,6.94,-97
00:40:06.7,38.91,-97
00:40:06.7,157.65,-97
00:40:06.7,175.58,-97
00:40:06.8,23.8,-99
00:40:06.8,-98.32,-99
00:40:06.8,-99.88,-100
00:40:06.8,-92.14,-102
00:40:06.9,-80.77,-101
00:40:06.9,-67.69,-99
00:40:06.9,-58.66,-98
00:40:06.9,-55.21,-98
00:40:06.9,-43.87,-101
00:40:06.9,-34.05,-107
00:40:07,-38.33,-117
00:40:07,-32.54,-126
00:40:07,-15.58,-131
00:40:07,6.87,-135
00:40:07,20.39,-139
00:40:07.1,36.38,-141
00:40:07.1,49.32,-142
00:40:07.1,44.45,-142
00:40:07.1,31.36,-141
00:40:07.2,22.05,-139
00:40:07.2,25.08,-136
00:40:07.2,32.69,-133
00:40:07.2,0.77,-131
00:40:07.2,-226.36,-129
00:40:07.2,-261.5,-126
00:40:07.3,-240.66,-127
00:40:07.3,-11.85,-128
00:40:07.3,246.08,-125
00:40:07.3,302.88,-123
00:40:07.4,291.68,-121
00:40:07.4,268.61,-120
00:40:07.4,239.72,-121
00:40:07.4,214.06,-119
00:40:07.4,199.38,-116
00:40:07.5,185.99,-114
00:40:07.5,157.85,-112
00:40:07.5,113.68,-111
00:40:07.5,57.77,-110
00:40:07.6,-3.48,-107
00:40:07.6,-61.67,-105
00:40:07.6,-112.42,-104
00:40:07.6,-145.44,-104
00:40:07.6,-166.05,-103
00:40:07.7,-172.68,-103
00:40:07.7,-168.78,-100
00:40:07.7,-158.03,-101
00:40:07.7,-143.97,-101
00:40:07.7,-125.94,-101
00:40:07.7,-101.78,-100
00:40:07.7,-86.79,-99
00:40:07.8,-76.54,-98
00:40:07.8,-63.56,-98
00:40:07.8,-46.72,-97
00:40:07.8,-39.21,-97
00:40:07.8,-30.2,-97
00:40:07.9,-20.5,-99
00:40:07.9,-11.03,-98
00:40:07.9,-2.49,-99
00:40:07.9,0.18,-100
00:40:08,2.87,-100
00:40:08,5.88,-99
00:40:08,11.39,-97
00:40:08,17.6,-97
00:40:08.1,19.92,-96
00:40:08.1,22.54,-95
00:40:08.1,23.14,-95
00:40:08.1,23.73,-95
00:40:08.1,24.36,-95
00:40:08.1,24.77,-95
00:40:08.2,25.96,-94
00:40:08.2,26.22,-94
00:40:08.2,28.16,-95
00:40:08.2,29.58,-95
00:40:08.2,28.8,-96
00:40:08.2,26.92,-97
00:40:08.3,30.43,-97
00:40:08.3,87.12,-97
00:40:08.3,187.47,-98
00:40:08.3,77.13,-98
00:40:08.4,-56.79,-96
00:40:08.4,-78.48,-97
00:40:08.4,-73.58,-96
00:40:08.4,-62.71,-95
00:40:08.4,-44.87,-96
00:40:08.4,-35.07,-97
00:40:08.5,-35.03,-98
00:40:08.5,-31.53,-101
00:40:08.5,-27.06,-109
00:40:08.5,-22.84,-117
00:40:08.5,-21.98,-125
00:40:08.6,-18.77,-131
00:40:08.6,-11.18,-134
00:40:08.6,-3.02,-138
00:40:08.6,6.77,-142
00:40:08.7,19.08,-144
00:40:08.7,28.1,-145
00:40:08.7,34.72,-145
00:40:08.7,38.24,-141
00:40:08.7,33.83,-138
00:40:08.8,32.96,-135
00:40:08.8,30.08,-133
00:40:08.8,-99.83,-132
00:40:08.8,-263.75,-132
00:40:08.9,-248.86,-132
00:40:08.9,-68.91,-131
00:40:08.9,67.7,-128
00:40:08.9,175.61,-126
00:40:08.9,268.11,-124
00:40:08.9,275.29,-124
00:40:09,262.72,-122
00:40:09,243.33,-119
00:40:09,218.56,-117
00:40:09,187.66,-116
00:40:09,157.76,-116
00:40:09,127.89,-115
00:40:09.1,93.19,-114
00:40:09.1,47.68,-111
00:40:09.1,-5.15,-111
00:40:09.1,-65.2,-110
00:40:09.2,-114.78,-111
00:40:09.2,-152.53,-111
00:40:09.2,-171.83,-107
00:40:09.2,-174.89,-107
00:40:09.2,-167.81,-109
00:40:09.2,-152.54,-109
00:40:09.3,-129.9,-107
00:40:09.3,-103.86,-105
00:40:09.3,-84.72,-103
00:40:09.4,-76.91,-104
00:40:09.4,-72.15,-102
00:40:09.4,-60.66,-103
00:40:09.4,-41.5,-102
00:40:09.4,-23.2,-102
00:40:09.4,-15.16,-100
00:40:09.5,-11.44,-98
00:40:09.5,-8.26,-98
00:40:09.5,-5.9,-98
00:40:09.5,-2.69,-99
00:40:09.5,1.81,-99
00:40:09.5,4.69,-98
00:40:09.6,47.38,-98
00:40:09.6,169.92,-98
00:40:09.6,187.64,-100
00:40:09.6,46.31,-101
00:40:09.7,-82.34,-101
00:40:09.7,-68.97,-101
00:40:09.7,-49.55,-100
00:40:09.7,-31.75,-100
00:40:09.7,-19.07,-100
00:40:09.7,-17.69,-101
00:40:09.8,-21.39,-102
00:40:09.8,-23.01,-106
00:40:09.8,-21.87,-113
00:40:09.8,-23.23,-119
00:40:09.8,-16.16,-126
00:40:09.9,5.19,-133
00:40:09.9,23.91,-139
00:40:09.9,26.86,-142
00:40:10,30.97,-147
00:40:10,32.42,-147
00:40:10,32.26,-146
00:40:10,37.04,-144
00:40:10,41.35,-141
00:40:10,41.65,-141
00:40:10,36.81,-139
00:40:10.1,30.16,-138
00:40:10.1,20.59,-139
00:40:10.1,-10.83,-137
00:40:10.2,-81.18,-134
00:40:10.2,-96.98,-131
00:40:10.2,-84.9,-130
00:40:10.2,14.98,-131
00:40:10.2,101.84,-129
00:40:10.2,99.27,-126
00:40:10.2,99.12,-124
00:40:10.3,100.15,-121
00:40:10.3,102.3,-118
00:40:10.3,101.85,-118
00:40:10.4,98.24,-119
00:40:10.4,90.71,-118
00:40:10.4,79.66,-116
00:40:10.4,66.21,-112
00:40:10.4,44.2,-111
00:40:10.4,17.37,-111
00:40:10.5,-13.88,-114
00:40:10.5,-38.65,-116
00:40:10.5,-62.66,-118
00:40:10.5,-72.8,-118
00:40:10.6,-71.65,-120
00:40:10.6,-65.78,-121
00:40:10.6,-61.35,-120
00:40:10.6,-57.78,-119
00:40:10.6,-53.3,-117
00:40:10.6,-47.93,-115
00:40:10.6,-36.9,-113
00:40:10.7,-31.42,-111
00:40:10.7,-31.73,-109
00:40:10.7,-30.38,-111
00:40:10.8,-28.59,-111
00:40:10.8,-26.36,-110
00:40:10.8,-20.12,-109
00:40:10.8,-11.63,-105
00:40:10.8,-5.53,-104
00:40:10.8,-9.04,-104
00:40:10.9,33.42,-104
00:40:10.9,179.94,-105
00:40:10.9,179.06,-104
00:40:10.9,62.96,-103
00:40:11,-94.97,-101
00:40:11,-87.45,-101
00:40:11,-75.85,-102
00:40:11,-61.83,-104
00:40:11,-54.56,-104
00:40:11,-48.99,-102
00:40:11,-43.67,-102
00:40:11.1,-36.62,-102
00:40:11.1,-25.84,-107
00:40:11.1,-16.65,-116
00:40:11.1,-9.59,-123
00:40:11.2,3.23,-129
00:40:11.2,18.66,-136
00:40:11.2,38.81,-139
00:40:11.2,51.36,-139
00:40:11.2,60.43,-141
00:40:11.2,54.05,-140
00:40:11.3,39.03,-140
00:40:11.3,24.88,-139
00:40:11.3,14.14,-136
00:40:11.3,14.69,-135
00:40:11.4,1.33,-134
00:40:11.4,-176.22,-130
00:40:11.4,-262.32,-128
00:40:11.4,-242.11,-129
00:40:11.4,-78.81,-130
00:40:11.4,128.84,-128
00:40:11.5,265.7,-125
00:40:11.5,285.64,-122
00:40:11.5,268.01,-119
00:40:11.6,243.7,-117
00:40:11.6,222.68,-115
00:40:11.6,203.65,-112
00:40:11.6,182.14,-109
00:40:11.6,161.26,-107
00:40:11.6,132.25,-109
00:40:11.6,90.48,-108
00:40:11.7,40.14,-107
00:40:11.7,-19.78,-106
00:40:11.7,-83.67,-105
00:40:11.7,-136.7,-105
00:40:11.7,-162.78,-107
00:40:11.8,-166.83,-105
00:40:11.8,-160.97,-101
00:40:11.8,-147.2,-99
00:40:11.8,-135.26,-98
00:40:11.8,-122.76,-98
00:40:11.9,-110.47,-98
00:40:11.9,-99.71,-98
00:40:11.9,-91.02,-98
00:40:11.9,-78.4,-98
00:40:12,-61.87,-95
00:40:12,-45.23,-94
00:40:12,-28.21,-93
00:40:12,-15.35,-92
00:40:12,-6.46,-92
00:40:12.1,2.34,-92
00:40:12.1,11.71,-92
00:40:12.1,18.54,-92
00:40:12.1,18.24,-91
00:40:12.1,16.66,-92
00:40:12.1,20.59,-93
00:40:12.2,25.87,-92
00:40:12.2,33.74,-93
00:40:12.2,37.25,-94
00:40:12.2,35.22,-94
00:40:12.3,31.9,-93
00:40:12.3,28.97,-92
00:40:12.3,29.82,-92
00:40:12.3,29.88,-93
00:40:12.3,30.42,-93
00:40:12.3,30.08,-94
00:40:12.4,29.22,-93
00:40:12.4,28.71,-92
00:40:12.4,28.77,-91
00:40:12.4,28.45,-91
00:40:12.5,28.72,-91
00:40:12.5,28.43,-91
00:40:12.5,25.19,-91
00:40:12.5,19.53,-91
00:40:12.5,79.73,-91
00:40:12.5,177.88,-93
00:40:12.6,111.24,-94
00:40:12.6,-43.57,-94
00:40:12.6,-82.61,-95
00:40:12.6,-77.13,-95
00:40:12.7,-74.16,-94
00:40:12.7,-72.68,-93
00:40:12.7,-62.53,-93
00:40:12.7,-44.16,-94
00:40:12.7,-31.31,-95
00:40:12.7,-28.44,-101
00:40:12.8,-30.18,-109
00:40:12.8,-28.51,-119
00:40:12.8,-19.67,-127
00:40:12.9,-2.66,-135
00:40:12.9,5.42,-140
00:40:12.9,7.57,-144
00:40:12.9,13.15,-148
00:40:12.9,22.61,-148
00:40:12.9,33.49,-146
00:40:13,35.06,-143
00:40:13,33.28,-141
00:40:13,33.93,-141
00:40:13,34.57,-141
00:40:13,-13.41,-139
00:40:13.1,-247.78,-137
00:40:13.1,-266.24,-137
00:40:13.1,-100.17,-137
00:40:13.1,16.29,-136
00:40:13.1,130.9,-132
00:40:13.1,242.95,-128
00:40:13.2,241.15,-125
00:40:13.2,227.43,-123
00:40:13.2,208.16,-124
00:40:13.2,187.86,-121
00:40:13.2,174.03,-117
00:40:13.3,163.82,-116
00:40:13.3,144.42,-117
00:40:13.3,108.84,-115
00:40:13.3,53.04,-113
00:40:13.4,-7.52,-112
00:40:13.4,-60.37,-112
00:40:13.4,-107.37,-112
00:40:13.4,-140.96,-110
00:40:13.4,-151.5,-110
00:40:13.4,-147.92,-108
00:40:13.5,-139.93,-105
00:40:13.5,-126.4,-104
00:40:13.5,-112.33,-103
00:40:13.6,-100.66,-104
00:40:13.6,-87.92,-102
00:40:13.6,-72.19,-100
00:40:13.6,-55.49,-97
00:40:13.6,-40.39,-97
00:40:13.6,-29.79,-96
00:40:13.6,-23.56,-96
00:40:13.7,-18.79,-98
00:40:13.7,-9.74,-99
00:40:13.7,0.65,-99
00:40:13.7,13.25,-99
00:40:13.7,17,-98
00:40:13.8,17,-99
00:40:13.8,16.66,-98
00:40:13.8,15.94,-98
00:40:13.8,15.19,-97
00:40:13.8,14.9,-98
00:40:13.9,15.57,-98
00:40:13.9,18.55,-98
00:40:13.9,22.46,-96
00:40:13.9,22.69,-94
00:40:13.9,22.48,-94
00:40:14,22.36,-94
00:40:14,22.49,-95
00:40:14,22.94,-96
00:40:14,22.77,-96
00:40:14.1,19.46,-97
00:40:14.1,22.3,-96
00:40:14.1,80.92,-98
00:40:14.1,195.63,-98
00:40:14.1,53.52,-98
00:40:14.1,-95.18,-97
00:40:14.2,-98.77,-98
00:40:14.2,-89.29,-96
00:40:14.2,-73.46,-97
00:40:14.2,-60.11,-97
00:40:14.3,-56.02,-97
00:40:14.3,-53.42,-96
00:40:14.3,-45.79,-99
00:40:14.3,-36.63,-105
00:40:14.4,-36.26,-114
00:40:14.4,-33.84,-125
00:40:14.4,-24.63,-132
00:40:14.4,-2.75,-140
00:40:14.4,21.28,-144
00:40:14.4,34.72,-148
00:40:14.4,38.3,-151
00:40:14.5,42.22,-152
00:40:14.5,39.27,-151
00:40:14.5,35.68,-152
00:40:14.5,33.16,-150
00:40:14.6,30.23,-148
00:40:14.6,34.26,-146
00:40:14.6,-17.53,-141
00:40:14.6,-243.8,-140
00:40:14.6,-258.38,-140
00:40:14.6,-240.43,-139
00:40:14.7,0.66,-138
00:40:14.7,272.07,-136
00:40:14.7,311.59,-134
00:40:14.7,287,-130
00:40:14.8,257.86,-127
00:40:14.8,232.81,-126
00:40:14.8,215.31,-124
00:40:14.8,202.21,-121
00:40:14.8,184.66,-118
00:40:14.8,162.95,-116
00:40:14.9,120.68,-117
00:40:14.9,55.18,-117
00:40:14.9,-16.32,-115
00:40:14.9,-80.95,-113
00:40:14.9,-130.29,-111
00:40:15,-159.05,-111
00:40:15,-170.05,-110
00:40:15,-171.98,-108
00:40:15,-166.95,-105
00:40:15.1,-155.21,-104
00:40:15.1,-137.59,-104
00:40:15.1,-119.56,-105
00:40:15.1,-100.57,-102
00:40:15.1,-82.08,-101
00:40:15.1,-64.02,-99
00:40:15.2,-45.38,-98
00:40:15.2,-33.57,-98
00:40:15.2,-28.61,-98
00:40:15.2,-26.14,-101
00:40:15.3,-21.25,-102
00:40:15.3,-15.84,-102
00:40:15.3,-9.85,-100
00:40:15.3,-5.21,-100
00:40:15.3,2.85,-99
00:40:15.4,10.86,-99
00:40:15.4,23.07,-97
00:40:15.4,110.42,-97
00:40:15.4,222.09,-98
00:40:15.4,127.81,-98
00:40:15.4,-50.75,-97
00:40:15.5,-76.62,-97
00:40:15.5,-71.46,-96
00:40:15.5,-63.3,-95
00:40:15.5,-53.27,-95
00:40:15.6,-36.56,-95
00:40:15.6,-22.26,-94
00:40:15.6,-14.6,-96
00:40:15.6,-11.29,-99
00:40:15.6,-14.03,-106
00:40:15.6,-15.74,-115
00:40:15.7,-12.46,-124
00:40:15.7,-1.54,-131
00:40:15.7,16.21,-138
00:40:15.7,35.06,-142
00:40:15.7,47.28,-144
00:40:15.8,53.04,-144
00:40:15.8,45.83,-142
00:40:15.8,35.84,-142
00:40:15.8,31.67,-140
00:40:15.8,29.31,-138
00:40:15.9,26.19,-138
00:40:15.9,22.71,-136
00:40:15.9,23.27,-134
00:40:15.9,24.17,-131
00:40:16,24.42,-132
00:40:16,23.59,-132
00:40:16,21.48,-130
00:40:16,18.2,-128
00:40:16,14.99,-125
00:40:16,13.33,-122
00:40:16.1,11,-119
00:40:16.1,59.41,-118
00:40:16.1,175.7,-117
00:40:16.1,135.24,-118
00:40:16.2,-36.46,-115
00:40:16.2,-93.81,-113
00:40:16.2,-82.67,-109
00:40:16.2,-73.58,-107
00:40:16.2,-67.11,-108
00:40:16.2,-57.58,-108
00:40:16.3,-46.4,-108
00:40:16.3,-44.25,-108
00:40:16.3,-45.51,-107
00:40:16.3,-42.74,-107
00:40:16.4,-36.95,-110
00:40:16.4,-23.18,-117
00:40:16.4,-6.12,-123
00:40:16.4,12.22,-128
00:40:16.4,27.12,-131
00:40:16.4,27.73,-134
00:40:16.5,24.85,-134
00:40:16.5,24.49,-134
00:40:16.5,24.34,-134
00:40:16.5,22.78,-132
00:40:16.6,20.55,-131
00:40:16.6,18.33,-128
00:40:16.6,16.42,-124
00:40:16.6,13.79,-123
00:40:16.6,13.11,-121
00:40:16.6,12.45,-122
00:40:16.7,6.59,-123
00:40:16.7,59.92,-122
00:40:16.7,177.68,-120
00:40:16.7,130.72,-117
00:40:16.7,-37.15,-115
00:40:16.8,-84.32,-113
00:40:16.8,-73,-113
00:40:16.8,-65.02,-112
00:40:16.8,-59.66,-110
00:40:16.8,-55.07,-110
00:40:16.9,-48.07,-108
00:40:16.9,-41.49,-107
00:40:16.9,-34.13,-105
00:40:16.9,-29,-105
00:40:17,-23.82,-107
00:40:17,-20.86,-111
00:40:17,-18.69,-115
00:40:17,-11.64,-119
00:40:17,8.63,-122
00:40:17,30.45,-126
00:40:17.1,32.35,-129
00:40:17.1,29.28,-131
00:40:17.1,24.31,-131
00:40:17.1,17.38,-130
00:40:17.2,9.61,-126
00:40:17.2,6.99,-123
00:40:17.2,4.27,-122
00:40:17.2,1.63,-121
00:40:17.2,-0.25,-120
00:40:17.2,-0.53,-120
00:40:17.3,-0.38,-121
00:40:17.3,0.4,-119
00:40:17.3,2.2,-117
00:40:17.3,47.39,-115
00:40:17.4,207.69,-114
00:40:17.4,159.84,-112
00:40:17.4,-37.55,-109
00:40:17.4,-103.78,-107
00:40:17.4,-98.67,-105
00:40:17.4,-88.38,-104
00:40:17.4,-72.72,-103
00:40:17.5,-58.51,-102
00:40:17.5,-50.7,-100
00:40:17.5,-47.32,-100
00:40:17.5,-46.2,-100
00:40:17.5,-43.52,-103
00:40:17.6,-37.46,-109
00:40:17.6,-17.76,-115
00:40:17.6,11.25,-120
00:40:17.6,35.33,-124
00:40:17.7,45.74,-131
00:40:17.7,43.33,-132
00:40:17.7,40.36,-135
00:40:17.7,35.87,-136
00:40:17.7,31.24,-134
00:40:17.8,29.68,-132
00:40:17.8,29.02,-128
00:40:17.8,25.58,-126
00:40:17.8,19.79,-126
00:40:17.9,13.48,-125
00:40:17.9,8.99,-125
00:40:17.9,8.01,-123
00:40:17.9,11.73,-122
00:40:17.9,13.98,-119
00:40:17.9,13.59,-115
00:40:18,10.99,-111
00:40:18,6.32,-109
00:40:18,2.55,-109
00:40:18,59.43,-109
00:40:18.1,196.65,-108
00:40:18.1,148.31,-107
00:40:18.1,-49.68,-104
00:40:18.1,-104.35,-103
00:40:18.1,-92.8,-103
00:40:18.1,-78.22,-103
00:40:18.2,-67.19,-102
00:40:18.2,-62.58,-100
00:40:18.2,-58.61,-98
00:40:18.2,-55.44,-97
00:40:18.3,-54.8,-96
00:40:18.3,-48.14,-99
00:40:18.3,-31.05,-105
00:40:18.3,-10.36,-111
00:40:18.3,2.38,-117
00:40:18.3,13.47,-122
00:40:18.4,22.13,-127
00:40:18.4,29.86,-130
00:40:18.4,30.52,-129
00:40:18.4,28.75,-129
00:40:18.4,24.12,-126
00:40:18.5,21.81,-124
00:40:18.5,20.67,-124
00:40:18.5,19.41,-124
00:40:18.5,18.33,-124
00:40:18.6,19.72,-122
00:40:18.6,20.42,-118
00:40:18.6,17.85,-117
00:40:18.6,16.86,-116
00:40:18.6,19.06,-116
00:40:18.7,27.33,-115
00:40:18.7,42.26,-112
00:40:18.7,50.8,-111
00:40:18.7,46.69,-107
00:40:18.7,39.29,-106
00:40:18.7,44.12,-104
00:40:18.8,130.09,-103
00:40:18.8,228.22,-102
00:40:18.8,116.43,-100
00:40:18.8,-63.15,-97
00:40:18.8,-82.95,-95
00:40:18.9,-81.5,-94
00:40:18.9,-75.61,-91
00:40:18.9,-62.95,-91
00:40:18.9,-52.09,-91
00:40:18.9,-41.9,-91
00:40:19,-36.36,-92
00:40:19,-36.16,-93
00:40:19,-32.52,-96
00:40:19,-23.48,-101
00:40:19.1,-10.68,-107
00:40:19.1,-2.45,-111
00:40:19.1,7.35,-113
00:40:19.1,13.86,-115
00:40:19.1,10.59,-117
00:40:19.2,3.74,-120
00:40:19.2,0.66,-121
00:40:19.2,3.56,-120
00:40:19.2,8.88,-117
00:40:19.2,10.41,-116
00:40:19.3,3.6,-116
00:40:19.3,-7.58,-115
00:40:19.3,-14.04,-114
00:40:19.3,-19.05,-111
00:40:19.3,-17.48,-109
00:40:19.3,-16.08,-107
00:40:19.4,-17.81,-106
00:40:19.4,-17.88,-105
00:40:19.4,-16.61,-104
00:40:19.4,-15.05,-103
00:40:19.4,-10.79,-101
00:40:19.5,-12.99,-98
00:40:19.5,23.73,-96
00:40:19.5,133.08,-95
00:40:19.5,138.54,-94
00:40:19.5,21.67,-95
00:40:19.6,-97.31,-96
00:40:19.6,-88.67,-95
00:40:19.6,-80.54,-94
00:40:19.6,-75.48,-94
00:40:19.6,-73.13,-94
00:40:19.7,-67.9,-94
00:40:19.7,-61.6,-91
00:40:19.7,-56,-91
00:40:19.7,-50.27,-92
00:40:19.8,-38.11,-94
00:40:19.8,-22.8,-97
00:40:19.8,-1.73,-101
00:40:19.8,15,-106
00:40:19.8,32.67,-110
00:40:19.8,43.59,-113
00:40:19.9,44.5,-116
00:40:19.9,42.59,-116
00:40:19.9,40.85,-115
00:40:19.9,35.19,-111
00:40:20,28.86,-110
00:40:20,24.72,-109
00:40:20,24.86,-108
00:40:20,24.24,-108
00:40:20,24.17,-110
00:40:20,24.13,-108
00:40:20.1,22.99,-105
00:40:20.1,20.69,-104
00:40:20.1,16.68,-102
00:40:20.1,13.89,-101
00:40:20.1,15.17,-101
00:40:20.2,16.16,-103
00:40:20.2,13.01,-104
00:40:20.2,31.84,-102
00:40:20.2,126.33,-100
00:40:20.3,189.75,-100
00:40:20.3,37.06,-101
00:40:20.3,-82.59,-102
00:40:20.3,-73.69,-100
00:40:20.3,-68.08,-100
00:40:20.3,-62.02,-98
00:40:20.4,-57.19,-95
00:40:20.4,-53.06,-94
00:40:20.4,-51.59,-94
00:40:20.4,-52.52,-94
00:40:20.5,-47.51,-96
00:40:20.5,-32.82,-99
00:40:20.5,-15.18,-102
00:40:20.5,-3.73,-108
00:40:20.5,9.73,-113
00:40:20.6,26.57,-116
00:40:20.6,35.99,-118
00:40:20.6,37.24,-118
00:40:20.6,32.43,-118
00:40:20.6,22.23,-118
00:40:20.6,11.9,-118
00:40:20.6,7,-117
00:40:20.7,10.16,-117
00:40:20.7,15.11,-116
00:40:20.7,15.55,-115
00:40:20.8,12.93,-113
00:40:20.8,9.93,-113
00:40:20.8,7.94,-114
00:40:20.8,6.83,-112
00:40:20.8,6.23,-113
00:40:20.9,7.28,-111
00:40:20.9,7.76,-112
00:40:20.9,7.57,-109
00:40:20.9,6.41,-109
00:40:20.9,1.64,-107
00:40:21,4.73,-105
00:40:21,65.5,-104
00:40:21,190.73,-102
00:40:21,49.54,-101
00:40:21,-111.31,-100
00:40:21,-111.96,-99
00:40:21,-100.93,-100
00:40:21.1,-89.88,-98
00:40:21.1,-79.84,-97
00:40:21.1,-74.35,-96
00:40:21.1,-68.23,-97
00:40:21.2,-61.15,-97
00:40:21.2,-52.2,-98
00:40:21.2,-36.7,-100
00:40:21.2,-15.77,-105
00:40:21.3,-4.91,-110
00:40:21.3,7.29,-115
00:40:21.3,22.73,-118
00:40:21.3,33.91,-123
00:40:21.3,35.25,-124
00:40:21.3,32.95,-124
00:40:21.3,30.57,-123
00:40:21.4,28.79,-122
00:40:21.4,27.78,-121
00:40:21.4,29.75,-121
00:40:21.4,29.83,-121
00:40:21.5,28.84,-119
00:40:21.5,24.15,-118
00:40:21.5,17.74,-115
00:40:21.5,12.72,-113
00:40:21.5,15.38,-114
00:40:21.6,20,-114
00:40:21.6,24.26,-113
00:40:21.6,19.88,-113
00:40:21.6,34.24,-111
00:40:21.6,129.96,-108
00:40:21.7,239.31,-106
00:40:21.7,100.7,-106
00:40:21.7,-86.35,-107
00:40:21.7,-100.29,-107
00:40:21.7,-90.97,-105
00:40:21.8,-77.97,-103
00:40:21.8,-64.18,-104
00:40:21.8,-52.66,-102
00:40:21.8,-41.9,-103
00:40:21.9,-35.64,-102
00:40:21.9,-40.3,-103
00:40:21.9,-40.15,-103
00:40:21.9,-33.25,-104
00:40:21.9,-20.93,-108
00:40:21.9,-3.19,-113
00:40:21.9,13.9,-117
00:40:22.1,24.58,-120
00:40:22.1,26.13,-121
00:40:22.1,27.4,-121
